before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Julien Rose Baker (born September 29, 1995) is an American singer, songwriter, and multi-instrumentalist."
,1,0,N,
,0,1,HT,"Born and raised in suburban Memphis, Tennessee, Baker released her debut album Sprained Ankle (2015) while she was a student at Middle Tennessee State University."
0.0,1,1,HM,"Born and raised in suburban Memphis, Tennessee, Baker released her debut album Sprained Ankle (2015) while she was a student at Middle Tennessee State University. The album received critical acclaim and appeared on several 2015 year-end lists."
,2,1,HT,"Baker subsequently signed to Matador Records and released her second studio album Turn Out the Lights in 2017, to further critical success."
,3,1,HT,"Her third album, Little Oblivions (2021), embraced a more full-band sound and became Baker's first top 40 album on the Billboard 200 chart."
,0,2,N,
,1,2,N,
,0,4,HT,"Baker was born on September 29, 1995 in Germantown, and raised in Bartlett, Tennessee, a suburb of Memphis."
,1,4,HT,"Her parents both worked in the field of physical therapy, and she has spoken of being inspired by her father who, after an accident in his twenties resulting in the amputation of his leg, dedicated his life to making experimental prosthetic limbs."
,2,4,N,
,3,4,N,
,4,4,HT,"After seeing Green Day on television, she was inspired to explore more alternative music and started listening to bands like My Chemical Romance and Death Cab for Cutie."
,5,4,N,
,6,4,HT,"She struggled with substance abuse as a young teen, but found support in the community surrounding house shows in Memphis, and became inspired by the straight edge punk subculture."
,7,4,HT,"While in high school in 2010, Baker co-founded the band the Star Killers, who renamed themselves Forrister in 2015."
,8,4,N,
,9,4,HT,"She eventually left school to tour full-time after the release of Sprained Ankle, but returned to campus in the fall of 2019 to complete her degree in literature."
,0,7,HT,"During her first year at MTSU, Baker began writing songs on her own, often utilizing the university practice rooms that stayed open late at night."
,1,7,N,
,2,7,N,
,3,7,N,
,0,8,HT,"In March 2016, Baker gave an NPR Tiny Desk performance, the first of an eventual four appearances at the desk."
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,HT,"""Her second album, Turn Out the Lights, was recorded with engineer and producer Calvin Lauber at Ardent Studios in Memphis, and released on October 27, 2017 to further acclaim."
,5,8,HM,"She spent the following year touring across the U.S. and internationally, performing alongside artists including The National, Father John Misty, Half Waif, Adam Torres, and Lucy Dacus, and appearing on CBS This Morning and The Late Show with Stephen Colbert."
,6,8,N,
,7,8,N,
,0,10,HT,"In 2018, Baker formed the rock supergroup Boygenius with fellow indie singer-songwriters Phoebe Bridgers and Lucy Dacus, both of whom she had toured with previously."
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,HT,"""In 2019, Baker put out two 7-inch singles."
,5,10,N,
,6,10,N,
,7,10,HT,"On October 21, 2020, Baker announced her third studio album, Little Oblivions, accompanied by the lead single ""Faith Healer"" and an essay by poet Hanif Abdurraqib."
,8,10,N,
,9,10,HT,"It was written mostly over the course of 2019, a difficult and formative year for Baker as she had to cancel various tour dates, struggled with her sobriety and mental health, and eventually returned to school to finish her degree at MTSU."
,10,10,N,
,11,10,N,
,0,12,N,
,1,12,HT,"The sparse arrangements on her “fragile, gentle” 2015 debut, Sprained Ankle, feature only her voice and guitar, and her stage performances often consist of her alone, utilizing a loop pedal."
,2,12,HT,"2017's Turn Out the Lights saw the addition of occasional violin as well as ""organs and cavernous-sounding production."""
,3,12,HT,"Baker experimented with a more full-band sound for her 2021 release Little Oblivions, and has commented on feeling limited by her own expectations to adhere to her established style."
,4,12,N,
,5,12,N,
,6,12,N,
,7,12,N,
,8,12,N,
,0,14,N,
,1,14,HT,"She came out to her parents at age 17, after years of being closeted and watching friends sent to conversion therapy or kicked out of their homes."
,2,14,N,
,3,14,HT,"She previously referred to herself as a Christian socialist, but has spoken on how being constantly labelled the ""sober queer Christian"" early in her career was damaging to her understanding of her identity, and led to her questioning and reevaluating many foundational aspects of her life."
,4,14,N,
,5,14,N,
,6,14,N,
,7,14,HT,"Interviewers have often remarked on her kind, playful nature and Southern politeness as striking in contrast to the weight of the themes she explores in her music."
