before,after,paragraphIndex,annotation,sentences
,0,0,N,
,0,1,N,
,1,1,N,
,0,3,HT,"Andreis was born in Zagreb, Croatia, where she grew up and completed her early education."
,1,3,HT,"As a young child, she started learning to play the guitar and a piano."
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,HT,"After being awarded a celebrity Scholarship of Michel Camilo she completed her Master studies of ""Orchestration for Film and TV."""
,0,6,HT,"As of 2019, she has collaborated with Croatian, Russian and American film directors, including Silvije Petranovic, on the most-watched Croatian children's film of the 21st century:The Brave Adventures of a Little Shoemaker based on a 1913 novel The Brave Adventures of Lapitch by Ivana Brlic Mazuranic, Zdenko Basic (animation movie Guliver), Paul Sampson (Last David Carradine’s thriller movie Night of the Templar), Kirk Harris (drama ""The Kid: Chamaco”, starring Martin Sheen), Russian director Taya Zubova (drama ""My Dear Fish""), Andrej Rehak (animated fantasy film ""Bobo""), Romana Rozic (""What a beautiful day"") and others, for whose films she composed and orchestrated music."
,0,7,N,
,1,7,N,
,2,7,N,
,0,9,HT,Andreis composed music for a Croatian National Theatre in Zagreb for a ceremonial opening of its 150th season in 2010.
,1,9,HT,"Andreis's music was interwoven with tunes by classical composers and poetry by the Croatian poet of the 20th century Dobrisa Cesaric, for a ballet performance named ""The Silence of my Murmur"" by director and choreographer Leo Mujic."
,2,9,N,
,3,9,N,
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,HT,"In Zagreb's Comedy Theatre, Andreis composed music for the show ""Look Who's Back"", based on a Timur Vermes’s novel:"
,4,10,N,
,5,10,N,
,6,10,N,
,7,10,N,
,8,10,N,
,9,10,N,
,10,10,N,
,11,10,HT,The 39 steps is a parody adapted from the John Buchan's 1915 novel and the 1935 film by Alfred Hitchcock.
,12,10,HT,The play's concept of Patrick Barlow calls for the entirety of the 1935 adventure film The 39 Steps to be performed with a cast of only four where some of the actors perform more than 20 different roles.
,13,10,N,
,0,12,N,
,0,13,N,
,1,13,N,
,2,13,N,
,3,13,N,
,0,15,HT,Anita Andreis won the Best Music Awards Jury Prize for her scores for animation movies Guliver in 2010.
,1,15,HT,on Croatian Festival of Animation Film and two awards for score composed for the animation movie Bobo in 2018 on 27h Days of Croatian Film  and Crystal Pine Award for the best original score on ISFMF (International Sound & Film Music Festival) in 2019.
,2,15,HT,"She has been nominated for a Best Music Award on 61st Pula Film Festival 2014 for her score ""The Brave Adventures of a little Shoemaker"", where the film has got a ""Golden Gate of Pula Audience Award""."
,0,16,HT,"Andreis's composition ""Monochromatic Recollections"" was on a Finalist Position of Instrumental Category on UK Songwriting Contest in 2015."
,0,23,HT,"2015 – Little Spring Snow Leftovers / Anita Andreis, Clever Trick Music Publishing"
,0,24,HT,"2015 – Clever Trick / Anita Andreis, Clever Trick Music Publishing"
,0,25,HT,"2016 – Your Pain is My Paint / Anita Andreis, Clever Trick Music Publishing"
,0,26,HT,"2018 – Soldier / Anita Andreis, Clever Trick Music Publishing"
,0,29,HT,"2019 – The new audio-visual identity of the Nova TV group, new sound signature and signature theme for the most watched Croatian Television ""Nova TV”"
,0,30,N,
,1,30,N,
,0,31,HT,"2018 – Bobo, animation film, director: Andrej Rehak, Zagreb Film"
,0,32,HT,"2018 – Do You Remember, animation film, director: Manuel Sumberac"
,0,33,N,
,1,33,N,
,0,34,HT,"2016 – 4 TV Series: The Brave Adventures of a Little Shoemaker, feature movie, director: Silvije Petranovic, HRT"
,0,35,N,
,1,35,N,
,0,36,HT,"2013 – Segrt Hlapic (The Brave Adventures of a Little Shoemaker), feature movie, director: Silvije Petranovic, Maydi Film"
,0,37,HT,"2012 – Night of The Templar, feature film, director: Paul Sampson"
,0,38,HT,"2011 – Fragments, short film, director: Matija Radeljak, Aning Film"
,0,39,N,
,1,39,HT,"Such a Beautiful Day, short film, director: Romana Rozic, Croatian Film Union"
,0,40,N,
,1,40,N,
,2,40,N,
,0,41,HT,"2009 – The Kid: Chamaco, feature film, director: Miquel Necoechea, Kirk Harris"
,0,42,HT,"2009 – Zagreb Stories, feature film, directors: Nebojsa Slijepcevic, Igor Mirkovic, Propeller Film"
,0,43,N,
,1,43,N,
,0,44,HT,"2006 – Snow Story, animation film, director: Zdenko Basic, Infine"
,0,46,N,
,1,46,HT,"The 39 Steps, comedy theatre show, director: Marko Juraga, Comedy Theater in Zagreb"
,0,47,HT,"2018 – Look Who’s Back, satirical theatre show, director: Marko Juraga, Comedy Theater in Zagreb"
,0,48,HT,"2011 – Ghost, ballet show, director: Leo Mujic, New Orleans Ballet Organisation"
,0,49,HT,"2010 – The Silence of my Murmur, ballet show, director: Leo Mujic, Croatian National Theater"
