before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Christian Jaime González Nodal  (born January 11, 1999) is a Mexican singer born and raised in Sonora, Mexico."
,1,0,HT,"His debut studio album, Me Dejé Llevar (2017), was met with critical acclaim and success."
,2,0,N,
,0,2,HT,"Christian Nodal was born and raised in Caborca, Sonora, Mexico."
,1,2,N,
,2,2,HT,"In January 2017, Nodal released ""Adiós Amor"" which quickly became a success in Mexico and the United States,"" reaching number one on the Top 20 General Mexican Songs Chart and number two on the Billboard Top Latin Songs chart in the United States."
,3,2,HT,"In June 2017, Nodal collaborated with the Spanish singer, David Bisbal and released ""Probablemente""."
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,N,
,8,2,HT,"In August 2018, Nodal released his debut album, Me Dejé Llevar."
,9,2,N,
,10,2,N,
,11,2,N,
,12,2,N,
,13,2,HT,"In May 2019, Nodal released his second studio album, Ahora."
,14,2,N,
,15,2,N,
,0,15,N,
,1,15,N,
,0,17,N,
,1,17,N,
