before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,2,0,N,
,0,2,HT,Underwood joined The Pop Group in 1977.
,1,2,N,
,2,2,N,
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,HT,"As of 2015, Simon Underwood is a member of the experimental noise ensemble Conspirators of Pleasure, along with Poulomi Desai."
,7,3,N,
,8,3,HT,"In 2015 Simon Underwood and Poulomi Desai joined the Waywords and Meansigns project, a collaborative project setting James Joyce's Finnegans Wake to music."
,9,3,HM,"In 2017 Simon Underwood released a cassette/download album with Poulomi Desai and Jonas Gustafsson under the musical art group 'Conspirators of Pleasure' on the IMPEKA label titled The Usurp Tapes Vol.1 - Species of Spaces - an exploration of the everyday surroundings, mundane activities and forgotten objects located at Usurp Art Space in West Harrow, London."
,10,3,N,
,0,4,HT,Upcoming projects in 2018 was a double CD release of electroacoustic / noise duets between Simon Underwood and Jonas Gustafsson on the IMPEKA label titled  Momentary Masters of a Fraction of a Dot due for release late July 2018.
