before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Enriqueta García Escoto (c. 1922 – 16 January 1996), known as María Enriqueta, was a Mexican bolero singer."
,1,0,HT,"Her dark complexion and great physical beauty earned her the nickname ""La Venus Morena"" (The Swarthy Venus [de Milo])."
,0,1,N,
,1,1,N,
,2,1,N,
,3,1,N,
,4,1,HT,She was most famous in the 1950s when she achieved popularity as a radio performer and was one of RCA Victor Records' best-selling Mexican artists.
,5,1,N,
,6,1,N,
,7,1,N,
,8,1,HT,"She died of pneumonia at the age of 74 on 16 January 1996 in Tlalpan, Mexico City."
8.0,9,1,HM,"She died of pneumonia at the age of 74 on 16 January 1996 in Tlalpan, Mexico City. Her remains were cremated at the Panteón Español in Mexico City."
