before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tina Pinnock, (born July 4, 1991) known professionally as HoodCelebrityy, is a Jamaican dancehall singer and songwriter."
,1,0,HT,"Born and raised in Portmore, Jamaica, Tina migrated to The Bronx, New York at the age of 12."
,2,0,HT,"Currently signed to Epic Records, she released two mixtapes in 2017, Can't Believe It's Just a Girl and Trap Vs."
,3,0,N,
,4,0,N,
,5,0,N,
,0,2,HT,"Tina Pinnock was born and raised in Saint Catherine Parish and Portmore, Jamaica."
,1,2,HT,"When she was 12, Pinnock and her family moved to The Bronx, New York."
,2,2,N,
,0,4,HT,"HoodCelebrityy's breakout came in 2015 when friend and future collaborator, Cardi B, posted about her song, ""Wine Pon It""."
,1,4,N,
,2,4,HT,"In 2016, HoodCelebrityy was featured on the Jubilee song, ""Wine Up."""
,3,4,N,
,4,4,HT,"In January 2017, she appeared on Cardi B's mixtape, Gangsta Bitch Music, Vol. 2, on the song ""Back It Up"" which also featured Konshens."
,5,4,HT,"That same month, she released the lead single, ""The Takeover"", off of her debut mixtape, Can't Believe It's Just a Girl."
,6,4,N,
,7,4,N,
,8,4,N,
,9,4,N,
,10,4,HT,"Later in 2017, she released the single, ""Walking Trophy."""
,11,4,N,
,12,4,HT,"The video for ""Walking Trophy"" was directed by Mazi O and released in February 2018."
,13,4,N,
,14,4,N,
,15,4,HT,"Later that month, she and Tory Lanez were featured on the Megan Ryte track, ""On & On."""
,16,4,HT,She performed at the 2018 Summer Jam.
,17,4,HT,"On August 30, 2019 HoodCelebrityy released a single called ""Bum Pon It"" on her Official Youtube page."
,18,4,N,
