before,after,paragraphIndex,annotation,sentences
,0,0,HT,"William D. Revelli (February 12, 1902 – July 16, 1994) was an American music educator and conductor best known for his association with the University of Michigan, where he directed the university's bands including the Michigan Marching Band 1935 to 1971."
,1,0,HT,"During his 36 years as director, the Michigan Marching Band won international acclaim for its musical precision."
,2,0,N,
,3,0,N,
,0,2,HT,"Born in Spring Gulch, Colorado, Revelli studied violin as a child, graduated from the Beethoven Conservatory of Music in St. Louis, and received degrees from the Chicago Musical College, Columbia School of Music and Vandercook School of Music."
,1,2,HT,"He also played in various pit orchestras in Chicago before accepting a high-school conducting job at Hobart High School in Hobart, Indiana in 1925."
,2,2,N,
,3,2,HT,"He was music director at Hobart from 1925 to 1935, where his bands won either five or six national championships."
,4,2,HT,"In 1934, Revelli's Hobart band was invited to play at the World's Fair, and one newspaper reported: ""William Revelli has developed his Hobart, Ind., class B band to a point where it is ranked by many with the best class A organizations from larger schools."""
,5,2,HT,"In 1931, Revelli was paid a salary of $5,000 a year,  a large sum at that time."
,0,5,HT,In 1935 Revelli was hired by the University of Michigan as director of bands.
,1,5,HT,"Revelli almost decided against applying for the Michigan job because the pay was significantly lower than what he was earning in Hobart, but he did apply for and later accept the job, a position he held for 36 years."
,2,5,HT,"Revelli retired in 1972 and was director emeritus until his death in 1994, Under his direction, the Michigan Marching Band was acclaimed for its musical precision, intricate formations and high-stepping style."
,3,5,HT,"The Marching Band under Revelli was “the first to score original music to band shows, to synchronize music and movement, to use an announcer, to do a post-game show, and the first to host a high school Band Day.”"
,0,7,N,
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,N,
,5,7,N,
,6,7,HT,"”Interviewed in 1970, Revelli said: ""I've been called the Vince Lombardi of Ann Arbor because I just won't compromise."
,7,7,N,
,8,7,N,
,9,7,N,
,10,7,N,
,11,7,N,
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,N,
,8,8,N,
,9,8,N,
,10,8,N,
,11,8,N,
,12,8,N,
,13,8,N,
,14,8,N,
,15,8,N,
,16,8,N,
,17,8,N,
,18,8,N,
,19,8,N,
,20,8,N,
,21,8,N,
,22,8,N,
,23,8,N,
,24,8,N,
,25,8,N,
,26,8,N,
,27,8,N,
,28,8,N,
,29,8,N,
,30,8,N,
,31,8,N,
,32,8,N,
,0,9,N,
,1,9,N,
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,HT,Another innovation during Revelli’s years as band director was the introduction of dance steps.
,5,10,N,
,6,10,N,
,7,10,HT,"In a show of appreciation, Revelli had the band line up in a “Buck – I” formation at the 1938 Ohio State game."
,8,10,N,
,9,10,HT,"The next morning, athletic director Fielding H. Yost reportedly called Revelli at his home at 2:00 a.m. and said: ""Young man,  never do that again!”"
,10,10,N,
,11,10,N,
,12,10,HT,He regularly toured the Midwest offering band clinics in small towns and big cities.
,13,10,HT,"In 1949, Revelli held the first Band Day at Michigan Stadium."
,14,10,N,
,15,10,N,
,0,11,N,
,1,11,N,
,2,11,HT,"Aside from directing the large ensembles, Revelli promoted chamber music as well as the importance of private instruction on each student’s wind instrument at the University."
,3,11,HT,"Starting in 1942, Revelli offered the “Small Wood-wind ensemble,” as a way to encourage wind chamber music."
,4,11,HT,The vision of professor Revelli helped bring in teachers for every wind instrument and paved the way for the University of Michigan to become one of the premiere music institutions in the United States.
,5,11,N,
,6,11,HT,"Revelli joked that the band was making ""progress"" as it moved from a building built in 1854—Morris Hall—to one built in 1888."
,7,11,N,
,8,11,N,
,0,12,HT,"In 1961, Revelli and the U-M Symphony Band, under sponsorship of the U.S. State Department, toured the Soviet Union, Romania, Egypt, Greece, and five other Near East countries for 15 weeks."
,1,12,HT,"One of the attendees at the USSR concert in Minsk, USSR - according to the Warren Commission report - was none other than Lee Harvey Oswald - the reported assassin of John F. Kennedy."
,2,12,HT,"On other tours, the Symphony Band under Revelli appeared at Carnegie Hall in New York, the Philadelphia Academy of Music, Boston Symphony Hall, and the Shrine Auditorium in Detroit."
,0,14,HT,"When Bo Schembechler was hired as Michigan’s football coach in 1969, Revelli was the first person to visit him when he arrived at his new office: “I’m in my office, and the first visitor that I get, the absolute first visitor is William D. Revelli.”"
,1,14,N,
,2,14,N,
,3,14,N,
,4,14,HT,"""When the freshmen arrived in the fall of 1969, Schembechler asked Revelli to teach them how to sing ""The Victors."""
,5,14,N,
,6,14,N,
,7,14,N,
,8,14,N,
,9,14,N,
,10,14,N,
,11,14,N,
,12,14,N,
,13,14,N,
,14,14,N,
,15,14,N,
,16,14,N,
,17,14,N,
,18,14,N,
,19,14,N,
,20,14,HT,We’re gonna get this right if I’m here all night!”Schembechler thought so much of Revelli’s performance that he invited him back every year to teach the freshmen what Michigan tradition was about.
,21,14,N,
,22,14,N,
,23,14,N,
,24,14,N,
,25,14,N,
,26,14,N,
,27,14,N,
,28,14,N,
,29,14,HT,"In a 1970 interview, Revelli compared himself and his training methods to those of Schembechler."
,30,14,N,
,31,14,N,
,32,14,N,
,33,14,N,
,34,14,N,
,35,14,N,
,36,14,N,
,0,16,HT,Revelli was the founder of the College Band Directors National Association (CBDNA) in 1941.
,1,16,N,
,2,16,HT,"In the fall of 1938 that committee, under the leadership of Revelli, met independently in Chicago."
,3,16,N,
,4,16,N,
,5,16,N,
,0,18,N,
,1,18,N,
,0,27,N,
,1,27,N,
,2,27,N,
,0,29,HT,"Revelli died of heart failure on July 16, 1994 at St. Joseph Mercy Hospital in Ann Arbor at age 92."
,1,29,N,
,0,30,N,
,1,30,N,
