before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Barry De Vorzon (born July 31, 1934) is an American singer, songwriter, producer, and composer."
,1,0,HT,"His earliest hit compositions were ""Just Married"" (1958), written with Al Allen and recorded by Marty Robbins, which reached number 26 on Billboard magazine's Hot 100 chart and number one on the Country chart; and ""Dreamin'"" (1960), written with Ted Ellis, recorded by Johnny Burnette, and charting at number 11 on the Hot 100."
,2,0,N,
,0,2,HT,De Vorzon founded Valiant Records in 1960.
,1,2,HT,"During the 1960s, he signed the Association to Valiant, and produced its first single, a cover of the Bob Dylan tune ""One Too Many Mornings."""
,0,3,HT,"De Vorzon wrote ""I Wonder What She's Doing Tonight"" for the  Cascades, but the group did not record it."
,1,3,HT,"In 1963, De Vorzon recorded the song himself, with his group Barry and the Tamerlanes."
,2,3,HT,"Also in 1963 he co-wrote the ballad ""Shy Girl"" which was recorded by the Cascades."
,0,5,HT,"De Vorzon composed the tune ""It's Christmas Once Again in Santa Barbara,"" which was re-recorded with various other city names, such as San Francisco and San Diego."
,1,5,N,
,2,5,HT,In 1979 he wrote the music for the movie The Warriors.
,0,6,HT,"Most recently, De Vorzon was one of the developers of the MasterWriter creative software for songwriters and lyricists."
,0,13,HT,"R. P. M. (1970) (with Perry Botkin, Jr.)"
