before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Shannon Arrum Williams (born 26 May 1998), known professionally as Shannon, is a British-South Korean singer, actress, twitch streamer and voice actress based in South Korea."
,1,0,HT,"She officially debuted as a solo artist in December 2014 with her digital single, Daybreak Rain."
,0,2,HM,"Shannon Arrum Williams was born on 26 May, 1998 in England to a Welsh father, Williams Lees, and to a Korean mother Kim Jung-mi."
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,0,6,HT,Shannon first appeared on South Korean media through SBS's Star King in 2010 and gained attention after she expressed her singing excellence in 2011.
,1,6,HT,Core Contents Media recruited Shannon after seeing her performance on SBS's Star King in 2011.
,2,6,HT,"In 2012, Shannon released a collaboration single, Day and Night with Areum (former member of T-ara) and Gun-ji (Gavy NJ) and also was featured in singer Yangpa's song, ""Together."""
,3,6,HT,"On 23 November, Shannon appeared an episode of JTBC's Hidden Singer 2 as one of the impersonators of singer IU."
,4,6,HT,"On 8 January 2014, Shannon appeared on JTBC's Hidden Singer 2 for the King of Kings finale round and performed IU's ""Good Day"" and Beyoncé's ""Listen"", but was eliminated before the final round."
,5,6,N,
,6,6,HT,"On 12 February, Shannon made an appearance on her labelmate showcase, Speed Day, which aired on SBS MTV."
,7,6,HT,"She performed ""Let It Go"", a song from the film Frozen, and Rihanna's ""Diamonds"" with Dani."
,8,6,HT,"On 1 December, Shannon made her official debut with released digital single titled ""Daybreak Rain""."
,9,6,N,
,10,6,N,
,0,8,HT,"On 6 March 2015, Shannon released her EP, Eighteen, which consists of seven track with the lead single ""Why Why"", alongside with their  music video accompained."
,1,8,HT,"On 10 July 2015, Shannon collaboration with rapper Yuk Ji-dam released digital single ""Love X Get Off""."
,2,8,HT,"In September 2015, Shannon was confirmed to starred in the KBS drama Moorim School."
,3,8,HT,"On 3 March 2016, Shannon released a single, ""Lachrymal Gland"", featuring Soheechan as part of the 2gether project."
,4,8,N,
4.0,5,8,HM,"From 20 November 2016 to 9 April 2017 she took part in the TV reality show K-pop Star 6: The Last Chance. She competed against other trainees and talented individuals in hopes of scoring a contract that would grant the winner promotions from YG, JYP and Antenna Music."
,6,8,N,
,7,8,N,
,8,8,N,
,9,8,HT,"Shannon released her digital single ""Love Don't Hurt"" on 26 June 2017."
,10,8,N,
,0,9,HT,"Her second EP, Hello, released on 28 July with five tracks, including the accompanying title track of the same name and the previously-released single ""Love Don't Hurt""."
,1,9,HT,"Shannon held her comeback showcase at the Yes24 Muv Hall on 27 July, one day before the album's release;"
,0,10,N,
,1,10,N,
,2,10,HT,"On 24 June 2018, Shannon released her third digital single ""Hatred Farewell""."
,3,10,HT,"In the first half of 2019, Shannon announced she would leave MBK following the expiration of her contract in the same year."
,0,11,HT,"In October 2019, Shannon was confirmed to cast in the musical We Will Rock You, as Scaramouche, which will be held in December."
,1,11,N,
,2,11,N,
,0,13,HT,"On 7 March 2021, Shannon and professional Valorant E-sports player and Twitch streamer Ethos formally announced that they were dating."
,0,19,N,
