before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Quincy Delight Jones Jr. (born March 14, 1933) is an American record producer, musician, songwriter, composer, arranger, and film and television producer."
,1,0,HT,"His career spans 70 years in the entertainment industry with a record of 80 Grammy Award nominations, 28 Grammys, and a Grammy Legend Award in 1992."
,0,1,HT,Jones came to prominence in the 1950s as a jazz arranger and conductor before working on pop music and film scores.
,1,1,HT,"In 1968, Jones and his songwriting partner Bob Russell became the first African Americans to be nominated for an Academy Award for Best Original Song for ""The Eyes of Love"" from the film Banning."
,2,1,HT,"Jones was also nominated for an Academy Award for Best Original Score for his work on the 1967 film In Cold Blood, making him the first African American to be nominated twice in the same year."
,3,1,HT,"Jones produced three of  Michael Jackson's most successful albums: Off the Wall (1979), Thriller (1982), and Bad (1987)."
,4,1,HT,"In 1985, Jones produced and conducted the charity song ""We Are the World"", which raised funds for victims of famine in Ethiopia."
,5,1,HT,"In 1971, he became the first African American to be the musical director and conductor of the Academy Awards."
,6,1,HT,"In 1995, he was the first African American to receive the Academy's Jean Hersholt Humanitarian Award."
,7,1,N,
,8,1,HT,"In 2013, Jones was inducted into the Rock & Roll Hall of Fame as the winner, alongside Lou Adler, of the Ahmet Ertegun Award."
,9,1,HT,He was named one of the most influential jazz musicians of the 20th century by Time.
,0,3,HM,"Quincy Delight Jones Jr. was born in the South Side of Chicago, Illinois on March 14, 1933, the son of Sarah Frances (died 1999), a bank officer and apartment complex manager, and Quincy Delight Jones, a semi-professional baseball player and carpenter from Kentucky."
,1,3,N,
1.0,2,3,HM,"Jones' paternal grandmother was an ex-slave from Louisville, and Jones later discovered that his paternal grandfather was Welsh. With the help of author Alex Haley in 1972 and Latter-day Saint researchers in Salt Lake City, Jones discovered that one of his mother's ancestors included James Lanier, a relative of poet Sidney Lanier."
2.0,3,3,HM,"With the help of author Alex Haley in 1972 and Latter-day Saint researchers in Salt Lake City, Jones discovered that one of his mother's ancestors included James Lanier, a relative of poet Sidney Lanier. Jones said, ""He had a baby with my great-grandmother [a slave], and my grandmother was born there [on a plantation in Kentucky]."
,4,3,N,
,5,3,HT,"Learning that the Lanier immigrant ancestors were French Huguenots who had court musicians among their ancestors, Jones attributed some of his musicianship to them."
,6,3,N,
6.0,7,3,HM,"For the 2006 PBS television program African American Lives, Jones had his DNA tested, and genealogists researched his family history again. His DNA revealed he is mostly African, but also has 34% European ancestry on both sides of his family."
,8,3,N,
,9,3,N,
,10,3,HT,"His mother also had European ancestry, including Lanier male ancestors who fought for the Confederacy, making him eligible for membership in the Sons of Confederate Veterans."
,11,3,HT,"Among his ancestors is Betty Washington Lewis, a sister of president George Washington."
,12,3,N,
,13,3,N,
13.0,14,3,HM,"Jones had a younger brother, Lloyd, who was an engineer for the Seattle television station KOMO-TV until his death in 1998. Jones was introduced to music by his mother, who always sang religious songs, and by his next-door neighbor Lucy Jackson."
,15,3,HT,"When Jones was five or six, Jackson played stride piano next door, and he would listen through the walls."
,16,3,N,
,17,3,HT,"When Jones was young, his mother had a schizophrenic breakdown and was sent to a mental institution."
,18,3,HT,"His father divorced his mother and married Elvera Jones, who already had three children of her own named Waymond, Theresa, and Katherine."
,19,3,N,
,20,3,HT,"later had three children together: Jeanette, Margie, and Richard."
,21,3,N,
21.0,22,3,HM,"In 1943, Jones and his family moved to Bremerton, Washington, where his father got a wartime job at the Puget Sound Naval Shipyard. After the war, the family moved to Seattle, where Jones attended Garfield High School."
,23,3,N,
,24,3,HT,"His classmates included Charles Taylor, who played saxophone and whose mother, Evelyn Bundy, was one of Seattle's first society jazz bandleaders."
,25,3,N,
,26,3,N,
,27,3,HT,"At age 14, Jones introduced himself to 16-year-old Ray Charles after watching him play at the Black Elks Club."
,28,3,HT,"Jones cites Charles as an early inspiration for his own music career, noting that Charles overcame a disability (blindness) to achieve his musical goals."
,29,3,N,
,30,3,N,
,31,3,N,
,32,3,N,
,33,3,N,
33.0,34,3,HM,"After one semester, Jones transferred to what is now the Berklee College of Music in Boston on another scholarship. While studying at Berklee, he played at Izzy Ort's Bar & Grille with Bunny Campbell and Preston Sandiford, whom he cited as important musical influences."
,35,3,HT,"He left his studies after receiving an offer to tour as a trumpeter, arranger, and pianist with bandleader Lionel Hampton and embarked on his professional career."
,36,3,HT,"On the road with Hampton, he displayed a gift for arranging songs."
,37,3,HT,"He moved to New York City, where he received freelance commissions writing arrangements for Sarah Vaughan, Dinah Washington, Count Basie, Duke Ellington, Gene Krupa, and Ray Charles, who was by then a close friend."
,0,5,HT,"In 1953, at age 20, Jones traveled with jazz bandleader Lionel Hampton for a European tour of the Hampton orchestra."
,1,5,HT,He said the tour changed his view of racism in the United States:
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,N,
,0,7,HM,"In early 1956, Jones accepted a temporary job at the CBS Stage Show hosted by Jimmy and Tommy Dorsey that was broadcast live from the Studio 50 in New York City."
,1,7,HT,"On January 28, February 4, 11, and 18, as well as on March 17 and 24, Jones played second trumpet in the studio band that supported 21-year-old Elvis Presley in his first six television appearances."
,2,7,HT,"Presley sang ""Heartbreak Hotel"", which became his first No. 1 record and the Billboard magazine Pop Record of the year."
,3,7,HT,"Soon after, as a trumpeter and musical director for Dizzy Gillespie, Jones went on tour of the Middle East and South America sponsored by the United States Information Agency."
,4,7,N,
,5,7,HM,"In 1957, he settled in Paris, where he studied composition and theory with Nadia Boulanger and Olivier Messiaen and performed at the Paris Olympia."
,6,7,HT,"He became music director at Barclay, a French record company and the licensee for Mercury in France."
,0,8,HT,"During the 1950s, Jones toured Europe with several jazz orchestras."
,1,8,N,
,2,8,HT,A European tour closed in Paris in February 1960.
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,HT,"""Irving Green, head of Mercury, helped Jones with a personal loan and a job as musical director of the company's New York division."
,4,9,N,
,0,11,N,
,1,11,HT,"During the same year, at the invitation of director Sidney Lumet, he composed music for The Pawnbroker (1964)."
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,6,11,N,
,7,11,N,
,8,11,N,
,0,12,HT,"In the 1960s, Jones worked as an arranger for Billy Eckstine, Ella Fitzgerald, Shirley Horn, Peggy Lee, Nana Mouskouri, Frank Sinatra, Sarah Vaughan, and Dinah Washington."
,1,12,N,
,0,13,HT,"Jones's 1962 tune ""Soul Bossa Nova"", which originated on the Big Band Bossa Nova album, was used for the 1998 FIFA World Cup."
