before,after,paragraphIndex,annotation,sentences
,0,2,HT,"Harris began his music career in the contemporary Christian music group Truth after graduating from Lee University in Cleveland, Tennessee."
,0,4,HT,"Harris is a founding member of the CCM male quartet, 4Him, which toured and recorded from 1990 to 2006."
,1,4,N,
,2,4,N,
,0,6,HT,"Harris began a solo career in 2005 and released his debut solo album, The Line Between the Two."
,1,6,N,
,2,6,HT,"He won a GMA Dove Award in the category of Inspirational Song of the Year for his single ""Find Your Wings""."
,3,6,HT,"In 2009, he released a Christmas album titled, Christmas Is."
,4,6,HT,"In 2011, he released his fourth solo project, Stronger in the Broken Places."
,5,6,N,
,0,8,N,
,0,26,N,
,1,26,N,
