before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Richard Jason ""R.J."" Helton (born May 17, 1981; as Rolando Alberto de Jesus Rivas, Jr.) is an American Christian musician, who sings Christian pop music."
,1,0,N,
,2,0,N,
,0,2,HM,"Helton was born in Pasadena, Texas, on May 17, 1981, as Rolando Alberto de Jesus Rivas, Jr., to a Nicaraguan father."
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,"At the time, he still lived in Pasadena, but his father's job caused the family to move frequently."
,6,2,N,
,7,2,HT,"He transferred schools about a dozen times before ninth grade, when midway through the school year, his family established long-term residency in the Atlanta area."
,8,2,N,
,9,2,HT,"Before auditioning for the first season of American Idol, he briefly performed Christian music in a Nashville-based group and worked as a dance teacher at the YMCA in Alpharetta."
,0,4,HT,Helton auditioned for season one of American Idol in Atlanta.
,1,4,N,
,2,4,N,
,3,4,HT,"While participating in a photo shoot during the first week of the finals, he fell off a stage and required medical treatment."
,4,4,N,
,5,4,HT,"A week after he left the competition, Q100 radio hosted a homecoming party for Helton at the Mall of Georgia."
,6,4,N,
,7,4,N,
,8,4,HT,"While Kevin D. Thompson of The Palm Beach Post expressed admiration for Helton's ability to rise above Simon Cowell's criticism, a few weeks into the finals, he concurred with Ho that Helton was likely to be overshadowed by more skillful competitors."
,9,4,N,
,10,4,HT,"Richard L. Eldredge of The Atlanta Journal-Constitution considered Helton's elimination from the series a ""surprise"", noting that Helton's performance during Top 5 week had been well-received."
,11,4,N,
,12,4,HT,"Upon Helton's elimination, Jessica Shaw of Entertainment Weekly wrote, ""I'm sure there are a few prayer-loving teens who are weeping their eyes out, but the rest of us know what Simon knew all along: This guy was barely good enough to be a boy-band understudy."""
,0,7,N,
,1,7,HT,"Through October and November 2002, he joined his fellow finalists from that season of the series as a performer on the American Idols Live!"
,2,7,N,
,3,7,N,
,4,7,HT,"Helton also recorded ""Lately"" for the compilation album, American Idol: Greatest Moments, which charted at #4 on the Billboard 200."
,5,7,HT,"Shortly before the 2002 American Idol tour, The St. Petersburg Times reported that Helton was ""talking to record labels"" and pursuing a career in Christian music."
,6,7,HT,"On November 28, 2002, Helton performed during the lighting of Macy's Great Tree at the Rich's department store in Atlanta's Lenox Square."
,7,7,N,
,8,7,HT,"By the end of 2002, Helton had established a deal to appear alongside other American Idol finalists in commercials for Old Navy."
,9,7,HT,"Helton released the studio album Real Life on March 23, 2004 through the GospoCentric Records imprint B-Rite Music."
,10,7,N,
,11,7,N,
,12,7,HT,"In 2009, Helton performed in ""Idolized"", a Las Vegas-based group concert, featuring, in addition to Helton, American Idol finalists Nikki McKibbin, Mikalah Gordon, and Jasmine Trias."
