before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"Fèi Qìnyuán; born March 20, 2001 in Shanghai, China) is a Chinese idol singer."
,2,0,N,
,0,2,N,
,1,2,N,
,0,4,HT,"On 25 July 2015, during SNH48's second General Election, Fei Qinyuan was announced as one of the fifth-generation members of SNH48."
,1,4,N,
,2,4,N,
,3,4,HT,"On 5 April, she made her film debut by starring in Out of Control together with T.O. P and Cecilia Cheung, which is expected to be released in December 2016."
,4,4,N,
,0,8,HT,"On 28 January 2016, Fei was referred by Japanese media as a ""beauty in 4000 years"", a title that was previously given to Ju Jingyi."
,1,8,N,
