before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Alfred Strombergs (Latvian: Alfrēds Štrombergs; 19 February 1922 in Liepāja, Latvia – 22 February 2006 in Toronto) was a Canadian conductor, music educator, and pianist of Latvian birth."
,1,0,HT,In 1954 he became a naturalized Canadian citizen.
,2,0,HT,As a conductor he is primarily remembered for his work with the Canadian Opera Company and the Stratford Festival from the late 1950s through the early 1970s.
,3,0,N,
,4,0,HT,"As an academic Strombergs wrote and lectured about Canadian art song of the 18th and 19th centuries, and served as a voice teacher and director of opera theatre programs at the Maritime Conservatory of Performing Arts (1948-1957), the University of Toronto (1960-1971), and the University of Alberta (1971-1987)."
,0,2,HT,"From 1940-1943 Strombergs attended the Latvian Academy of Music where he studied composition, conducting, and piano."
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,Strombergs taught at the MCPA until 1957.
,6,2,N,
,7,2,N,
,8,2,HT,In the summer of 1953 Stromberg studied conducting with Leonard Bernstein and Lukas Foss at the Tanglewood Music Center.
,9,2,HT,The following Fall he matriculated to The Royal Conservatory of Music (RCM) where he became a composition student of Godfrey Ridout.
,10,2,N,
,11,2,N,
,12,2,HT,"In 1957 Strombergs relocated to Toronto to become a vocal coach and conductor for the Canadian Opera Company, a position he held until 1971."
,13,2,N,
,14,2,HT,In 1971 Strombergs moved to Alberta to assume the post of opera conductor and voice teacher at the University of Alberta (UA).
,15,2,N,
,16,2,N,
,17,2,HT,"After retiring from teaching in 1987, Strombergs lived in retirement in Toronto until his death in 2006."
