before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Clarence ""Gatemouth"" Brown (April 18, 1924 – September 10, 2005) was an American singer and multi-instrumentalist from Louisiana known for his work as a blues musician."
,1,0,N,
,2,0,HT,"His work also encompasses rock and roll, rock, folk and Texas blues."
,3,0,HT,He was famously a resident of Texas.
,4,0,N,
,5,0,HT,"He won a Grammy Award for Best Traditional Blues Album in 1983 for his album,"
,6,0,N,
,7,0,N,
,0,1,N,
,1,1,N,
,0,3,HT,"Brown was born in Vinton, Louisiana, and raised near Orange, Texas."
,1,3,N,
,2,3,N,
,0,5,N,
,1,5,N,
,0,7,N,
,1,7,HM,"His professional music career began in 1945, playing drums in San Antonio, Texas."
,2,7,N,
,3,7,HM,"His career was boosted when he attended a concert by T-Bone Walker in Don Robey's Bronze Peacock Houston nightclub in 1947; Walker became ill, and Brown took up his guitar and quickly wrote and played ""Gatemouth Boogie"", to the delight of the audience."
,4,7,HT,In 1949 Robey founded Peacock Records in order to showcase Brown's virtuoso guitar work.
,5,7,HT,"Brown's ""Mary Is Fine"" backed with ""My Time Is Expensive"" was a hit for Peacock in 1949."
,6,7,N,
,7,7,HT,"Particularly notable was the 1954 instrumental ""Okie Dokie Stomp"", in which Brown solos continuously over a punchy horn section (other instrumentals from this period include ""Boogie Uproar"" and ""Gate Walks to Board"")."
,8,7,HT,"""Okie Dokie Stomp"" was also recorded by Cornell Dupree in the 1970s, who also had a commercial success with it."
,9,7,HT,"As for his gutsy violin playing, Robey allowed Brown to record ""Just Before Dawn"", his final release on the Peacock label, in 1959."
,0,9,HT,"In the 1960s Brown moved to Nashville, Tennessee, to participate in a syndicated R&B television show, and while he was there recorded several country singles."
,1,9,N,
,2,9,HT,"In 1966, Brown was the musical director for the house band on the short-lived television program,"
,3,9,N,
,4,9,N,
,5,9,N,
,6,9,HT,"However, in the early 1970s several countries in Europe had developed an appreciation for American roots music, especially the blues, and Brown was a popular and well-respected artist there."
,7,9,HT,"He toured Europe twelve times, beginning in 1971 and continuing throughout the 1970s."
,8,9,HT,"He also became an official ambassador for American music, and participated in several tours sponsored by the U.S. State Department, including an extensive tour of Eastern Africa."
,9,9,HT,"Brown appeared at the 1973 Montreux Jazz Festival, where he jammed with American blues rock band Canned Heat."
,10,9,HM,"In 1974, he recorded as a sideman with the New Orleans pianist Professor Longhair on his album, Rock 'N' Roll Gumbo (originally a Blue Star Records release)."
,11,9,HT,He moved to New Orleans in the late 1970s.
,12,9,HM,"In 1979, through his manager at the time, Jim Halsey, Brown embarked on a 6-week, 44 concert tour of the Soviet Union."
12.0,13,9,HM,"In 1979, through his manager at the time, Jim Halsey, Brown embarked on a 6-week, 44 concert tour of the Soviet Union. This was an historic event as it marked the first time the Soviet Union made a contract with a U.S. private citizen (Jim Halsey) as regards a musical tour."
,14,9,N,
,15,9,N,
,0,11,HT,"In the 1980s, a series of releases on Rounder Records and Alligator Records revitalized his U.S. career, and he toured extensively and internationally, usually playing between 250 and 300 shows a year."
,1,11,HT,He won a Grammy in 1982 for the album
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,0,12,HT,"In 1999, Brown was inducted into the Blues Hall of Fame."
,1,12,HT,"In his last years, he maintained a full touring schedule, including Australia, New Zealand, South America, Africa and Eastern Europe."
,2,12,HT,His final record Timeless was released in 2004.
,0,13,HT,"The rock composer Frank Zappa, in his autobiography, The Real Frank Zappa Book (1989), credited Brown, along with Guitar Slim and Johnny ""Guitar"" Watson, as important influences on his guitar playing."
,1,13,N,
,0,15,N,
,1,15,HT,"He had four children: three daughters, Ursula Brown of Houston, Celeste Biles of Vista, California, and Renée Brown of New Orleans, and a son, Dwayne Brown, of Oklahoma City."
,2,15,HT,"In September 2004, Brown was diagnosed with lung cancer."
,3,15,N,
,4,15,N,
,5,15,HT,"His home in Slidell, Louisiana, was destroyed by Hurricane Katrina in August 2005, although he had been evacuated to his childhood hometown of Orange, Texas, and lived with his brother before the storm hit."
,6,15,HT,"He died In Orange on September 10, 2005, at the apartment of a grandniece, at the age of 81."
,7,15,N,
,8,15,HT,Flooding caused by Hurricane Ike in September 2008 damaged his grave.
,9,15,N,
,10,15,N,
,0,20,HT,1976 Grey's Mood (with Al Grey) rec.
,1,20,N,
,0,21,HT,"2003 Johnny's Blues: A Tribute to Johnny Cash (NorthernBlues) Brown sings Johnny Cash's 1956 rockabilly song ""Get Rhythm"" with Benjy Davis"
