before,after,paragraphIndex,annotation,sentences
,0,0,N,
,0,1,N,
,1,1,N,
,2,1,N,
,3,1,N,
,4,1,N,
,5,1,N,
,6,1,N,
,7,1,N,
,0,2,HT,"In 2009 together with Mafalda Arnauth, Viviane and Luanda Cozetti gives voice to the original lyrics by Ary dos Santos on the album Rua da Saudade, being the voice of the first single extracted ""Canção de Madrugar""."
,0,5,HT,Susana Félix was born in Torres Vedras on 12 October 1975.
,1,5,HT,"As a lover of the arts, she has always devoted herself to singing and in early 1988, only 12 years old, she won the Great Night of Fado in the Coliseu dos Recreios in Lisbon."
,2,5,N,
,3,5,HT,From 1989 to 1994 she did amateur theater in her hometown.
,4,5,N,
,0,7,N,
,1,7,N,
,2,7,N,
,3,7,N,
,0,9,HT,"In 1997, Susana collaborated on records with João Pedro Pais and Luis Dams."
,0,10,N,
,1,10,HT,"In the following year, she released the album ""Um Pouco Mais"" with themes like ""Mais olhos (que barriga)"" (written by Mafalda Veiga) and ""Um Lugar Encanto""."
,0,16,HT,"In 2003 produces, together with Nuno Faria and Fernando Abrantes, the album ""Sea confidante"" of Joana Melo."
,1,16,HT,"During the year 2004, she was on stage at the Teatro Sao Luiz and actress / singer in the musical ""Portugal-A Musical Comedy"", directed by António Feio and Sérgio Godinho."
,0,17,N,
,1,17,HT,This album was released in early 2006 with production and arrangements in charge of their own Susana Felix and Renato Júnior.
,2,17,N,
,3,17,N,
,0,19,N,
,1,19,HT,"Also in 2006 participated as an actress in the series ""Nome de Código: Sintra"" performed by Jorge Paixão da Costa, transmitted by RTP and the series ""An Adventure"" broadcast on SIC."
,2,19,N,
,0,21,HT,"In 2009, together with Mafalda Arnauth, Viviane and Luanda Cozetti gives voice to the original lyrics by Ary dos Santos on the album Rua da Saudade, being the voice of the first single extracted ""Canção de Madrugar""."
,0,23,HT,"Susana Félix has a daughter whose the father is the journalist José Eduardo Fialho Gouveia, son of television presenter Fialho Gouveia (1935 - 2004)."
,0,29,HT,"""Um Lugar Encantado"" (1999)"
