before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"Since 2008, he has been the keyboardist for the rock band Blondie."
,0,2,HT,"Katz-Bohen was born in Manhattan, New York."
,1,2,N,
,2,2,HT,"He then attended the Fiorello H. LaGuardia High School (the ""Fame"" School) in New York City, where he studied violin and composition."
,3,2,N,
,0,4,N,
,1,4,HT,He joined industrial legends Psychic TV (PTV3) on bass guitar for their 2008 European tour.
,2,4,N,
,3,4,HT,"He was Music Director and lead guitarist at Misstress Formika's NYC weekly ""Area"" party from 2005–2010."
,4,4,HT,"As a keyboardist, in 2013 he performed on a single; Every Empire – Change (Beep Beep)"
,5,4,HT,"In 2015, Katz-Bohen accompanied Harry during a two-week residency from March 24 - April 4 at the Café Carlyle."
,6,4,HT,"From 2015-2017, he served as substitute music director (substituting for Justin Craig) in the Broadway production of Hedwig And The Angry Inch, and performed in the production on both keys and guitar."
,7,4,HT,"When the production began its national tour October 2016, Katz-Bohen assumed the role as Associate Conductor through the end of the tour in mid-2017."
,8,4,HT,"In late 2018 and continuing into 2019 when Blondie is not touring, Katz-Bohen often performs on keys with Cyndi Lauper."
,0,6,HT,"After Katz-Bohen met his future wife, Laurel Barclay, in elementary school, they began composing and performing songs, forming Variety City in 1996."
,1,6,HT,"Playing primarily in NYC, the couple performed under that name with a changing line-up of musicians through 1998."
,2,6,HT,"Then in 1999, they changed the band's name to Daddy."
,3,6,N,
,4,6,HT,"Garnering the praise of Thurston Moore of Sonic Youth, who told him, ""the sounds/arrangements are totally cool...inspired"", they received press in a number of New York City magazines such as the Village Voice, Interview Magazine, and the Paper Magazine."
,5,6,HT,"Ned Vizzini of the New York Press characterized their sound as, ""Cross David Bowie with Black Flag and 'Cabaret' and you get NYC's own Daddy, of course."""
,6,6,HT,"In 2005, Matt and Laurel won a SESAC Songwriters Hall of Fame Abe Olman scholarship award."
,7,6,N,
,0,8,N,
,1,8,HT,"In 2006, Katz-Bohen was frequently playing with Furrow (aka Miss Guy of the Toilet Böys) at the night club ""Speed"" on 39th street."
,2,8,N,
,3,8,N,
,0,10,HT,"In 2018 Katz-Bohen formed Princess Goes to the Butterfly Museum, performing on keyboards and guitars, with Michael C. Hall (Hedwig) singing, and Peter Yanowitz (Wallflowers, Natalie Merchant, Morningwood) on drums and backing vocals."
,1,10,HT,Katz-Bohen's daughter came up with the name of her father's new band.
,2,10,N,
,0,12,HT,Katz-Bohen joined Blondie in 2008 for the Parallel Lines 30th Anniversary Tour.
,1,12,N,
,2,12,N,
,3,12,N,
,4,12,N,
,5,12,N,
,6,12,HT,"In addition to performing with Blondie, he co-wrote and co-produced songs on Blondie's 2011 album Panic of Girls  – ""Wipe Off My Sweat"" (Stein / Harry / Katz-Bohen), ""Love Doesn't Frighten Me"", and ""What I Heard"" (both of which were co-written by Matt and his wife Laurel Katz-Bohen), which spent several weeks in prime rotation on BBC Radio 2."
,7,12,HT,"He also produced and wrote three more songs for Blondie's 2014 release of their tenth studio album, Blondie 4(0) Ever: ""A Rose by Any Name"" (featuring Beth Ditto, produced by Matt and co-written by Laurel Katz-Bohen), ""Take Me in the Night"" (Smith / Katz-Bohen), and ""Put Some Color on You"" (Laurel Katz-Bohen / Matt Katz-Bohen / Debbie Harry / Lissy Trullie / Tommy Kessler)."
,8,12,HT,"In a March 2014 interview with Blondie frontwoman Debbie Harry, she credits Katz-Bohen with making, ""significant contributions"" on the new album."
,9,12,N,
,10,12,N,
,0,14,N,
,1,14,HT,"With Guy Furrow, he co-produced and performed in ""Merry Effin Christmas"""
,0,18,N,
,1,18,HT,Ever – Greatest Hits: Deluxe Redux / Ghosts of Download (2014)
,0,21,N,
,0,25,HT,Blondie – Wipe Off My Sweat (with Chris Stein and Debbie Harry) (single) on Panic of Girls (2011)
,0,26,HT,"RuPaul - ""Drag U""* Remix (with Conrad Kaneshiro and Pointy Paradise) (2012)"
,0,27,HT,"Manila Luzon - ""Best XXXcessory""* (2012)"
,0,28,HT,"Manila Luzon - ""Hot Couture (Pointy Paradise Remix)""* (2012)"
,0,29,HT,"Raja - ""Zubi Zubi Zubi""* (2013)"
,0,30,HT,"Blondie – A Rose by Any Name (single) on Ghosts of Download (June 21, 2013)"
,0,34,HT,Katz-Bohen is credited in the music department as a guitar consultant and as the soundtrack composer of the 2008 film Between Love and Goodbye.
,1,34,HT,"In 2016, he scored the music for the film ""Dear Henri""."
,0,36,N,
,0,39,N,
,0,41,N,
