before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Kellie Ann Coffey (born April 22, 1971) is an American country music artist."
,1,0,HT,"She made her debut in 2002 with the release of her single ""When You Lie Next to Me"", a Top 10 hit on the Billboard Hot Country Singles & Tracks (now Hot Country Songs) charts."
,2,0,HT,"Her debut album, also titled When You Lie Next to Me, was released the same year on BNA Records, and in 2003, Coffey won the Top New Female Vocalist award from the Academy of Country Music."
,3,0,HT,She was inducted into the Oklahoma Music Hall of Fame in 2018.
,0,2,HT,"Kellie Coffey was born April 22, 1971, in Moore, Oklahoma."
,1,2,HT,"She became a regular singer after performing on the Oklahoma Opry at age nine, graduated from Westmoore High School in Moore in 1989, and participated in various musicals while attending the University of Oklahoma."
,2,2,HT,"Later on, she moved to Los Angeles, California, where she lived in a friend's apartment."
,3,2,N,
,4,2,HT,She also sang backing vocals for Barbra Streisand at a Las Vegas show.
,5,2,HT,"After a showcase at a Los Angeles restaurant, Coffey was signed to a publishing contract with Warner/Chappell Music."
,6,2,HT,"Later, she moved to Nashville, Tennessee, where she auditioned for recording contracts."
,7,2,HT,"BNA Records, a sister label of RCA Records, signed her in 2001."
,0,3,N,
,1,3,HT,2002–2003: When You Lie Next to Me =
,2,3,N,
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,HT,"""At the Academy of Country Music awards in May 2003, Coffey won the Top New Female Vocalist award."
,9,4,HT,She also toured with labelmate Kenny Chesney in 2003.
,0,6,HT,"In late 2003, Coffey made her fourth appearance on the country charts with ""Texas Plates""."
,1,6,N,
,2,6,HT,"After it, she released a cover version of Luther Vandross' ""Dance with My Father"" and took it to number 41."
,3,6,N,
,4,6,HT,"She continued to tour with George Strait until 2004, when Coffey was dropped by BNA and her managers."
,0,8,HT,Coffey self-released the album Walk On in 2007.
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,N,
,0,9,HT,"The following year, Coffey did a campaign with the Susan G. Komen Foundation in the production of the video for the title track of her independent album, ""Walk On""."
,1,9,N,
,0,10,HT,"In 2010 Coffey was the subject of the feature documentary film, ""Kellie Coffey: I'm Still Here""."
,1,10,HT,"On May 26, 2013, she performed ""Walk On"" at a memorial service for the victims of the May 20 tornado which hit her hometown of Moore."
,0,12,N,
,1,12,HT,"They have a son, Jackson, who was born in November 2005, and a daughter, Maggie, born in May 2008."
,2,12,N,
