before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Louise Hoffsten, born September 6, 1965 in Linköping, Sweden, is a Swedish songwriter, musician and singer spanning several genres, notably rock, blues, folk and pop."
,1,0,N,
,0,1,N,
,1,1,HT,"Like many blues singers she plays the harmonica as well, a recurrent element in her songs; she is arguably the most well-known and recognized female blues singer of contemporary Sweden."
,2,1,HT,"She has built a wide following in her native land, has won several awards and currently resides in Stockholm."
,0,3,N,
,1,3,HT,"In 1999, American country artist Faith Hill recorded a cover of Hoffsten's ""Bringing Out The Elvis"", which Hill included on her album Breathe, one of the best-selling country albums of all time."
,0,4,HT,"In 1996, Louise was diagnosed with multiple sclerosis, but despite the complications and occasional depressions (mirrored in the book/record Blues), she continues to write, tour and perform music."
,1,4,HT,"On January 21, 2015, she released her second book En näve grus (a fist of gravel), which was co-written by Lena Katarina Swanberg."
,0,19,N,
,1,19,N,
,0,20,N,
,1,20,N,
,0,23,N,
,1,23,HT,Röster ur mörkretCompilation albums2002: Collection 1991–2002Live albums2003: Louise Hoffsten live med Folkoperans Orkester
,0,41,N,
,0,45,HT,"1996: ""Det sorgsna hjärtat"" (CD, ft. Lasse Englund & Esbjörn Svensson Trio)"
,0,46,HT,"1997: ""Kära du, jag är ju bunden"" (CD, Promo, ft. Lasse Englund & Esbjörn Svensson Trio)"
,0,53,HT,"2008: ""Stumbled into heaven"" (CD, Promo, ft. Sulo (3))"
,0,59,N,
,1,59,N,
,0,60,N,
,1,60,HT,"En näve grus (book co-written by Lena Katarina Swanberg)Soundtracks1995 Women of the House (TV) Ep. 8: The Afternoon Wife (writer: ""Shut Up And Kiss Me"")"
,0,66,N,
,1,66,N,
