before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Robert James ""Rob"" Collins (23 February 1963 – 22 July 1996) was an English musician best known as the original keyboardist of The Charlatans."
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,0,4,HT,"On 3 December 1992, Collins was arrested and charged with armed robbery on an off-licence near his home."
,1,4,N,
,2,4,N,
,3,4,HT,"In court Collins pleaded guilty to ""Assisting an offender after an offence"", for which he was sentenced to eight months imprisonment."
,4,4,HT,"His former charge of ""armed robbery"" (resulting in a possible sentence of eight years or more) was dropped in court."
,5,4,HT,Collins served four months of his sentence and was released in early 1994.
,0,6,HM,"Collins began to record keyboard and organ parts for The Charlatans' fifth album, Tellin' Stories, but was killed, just before sessions were completed, in a car crash on 22 July 1996 while driving his BMW 520i on a country road outside Monmouth near Rockfield Studios where the album was being recorded."
,1,6,N,
,2,6,N,
,3,6,N,
,0,7,N,
,1,7,HT,Collins' death occurred some three weeks before The Charlatans' biggest concert to date—supporting Oasis at Knebworth.
,2,7,N,
