before,after,paragraphIndex,annotation,sentences
,0,0,HT,Richard Grossman (born 1956) is an Australian rock musician who has played bass guitar for two iconic bands: Divinyls and Hoodoo Gurus.
,1,0,N,
,2,0,HT,"For Grossman, this was his second Hall of Fame induction in a row; the 2006 award was for his stint with Divinyls."
,3,0,N,
,0,3,HT,"Between 1976 and 1979, Grossman played bass for several minor bands, including Hellcats, Parachute, Bleeding Hearts, Eric Gradman's Man and Machine and The Traitors."
,0,5,HT,Grossman attended first Scots College and then Sydney Boys High School with John Prior drummer of Matt Finish and also became friends with singer/songwriter Matt Moffitt when he joined the band in 1980.
,1,5,HT,"Grossman performed on their debut album Short Note (1981, #14 in the Australian charts) and the associated single Short Note went gold."
,2,5,HT,"He also played on Fade Away (live EP, 1981); but as a result of Moffitt's declining health, the band split up at the end of 1981."
,0,7,HT,Grossman then spent five years (1982–1987) as bass guitarist for Divinyls replacing Jeremy Paul (ex Air Supply) just after they had recorded the soundtrack for the film Monkey Grip in 1982.
,1,7,N,
,2,7,HT,"Together with Grossman they recorded two albums Desperate (1983, No. 5 Kent Music Report Album Charts) and What a Life!"
,3,7,N,
,4,7,N,
,5,7,HT,"Divinyls, including Grossman, were honoured by being inducted into the ARIA Hall of Fame in 2006."
,6,7,HT,"Grossman left Divinyls when he entered rehab for heroin addiction, and was replaced by Matthew Hughes four days after he was admitted to a detox clinic."
,0,9,HT,In 1988 Grossman replaced Clyde Bramley in Hoodoo Gurus on bass.
,1,9,HT,"Their most stable line-up of Dave Faulkner (guitar, vocals, main songwriter, keyboards), Grossman, Mark Kingsmill (drums, percussion) and Brad Shepherd (lead guitar, vocals, harmonica) saw Hoodoo Gurus from 1988 to the break-up in January 1998."
,2,9,N,
,3,9,N,
,4,9,N,
4.0,5,9,HM,"Hoodoo Gurus toured during 2007 including several US dates, kicking off at the South By Southwest Music Festival in Austin, TX, performances in Europe, including the Azkena Festival (Spain) followed by a national tour of Australia called 'Clash of the Titans', with The Stems and Radio Birdman. Another solo Hoodoo Gurus tour started late in 2007 (including performances at the Apollo Bay Music Festival, Splendour in the Grass, Meredith Music Festival, and the St Kilda Festival) and continued into 2008."
,6,9,N,
,0,11,HT,"From 1990 onwards, Grossman has been involved in a side project, Ghostwriters, with Rob Hirst from Midnight Oil."
,1,11,HT,"Ghostwriters have released four albums Ghostwriters (1991), Second Skin (1996), Fibromoon (1999, by Rob Hirst and The Ghostwriters) and their latest release Political Animal (2007 Sony BMG)."
,2,11,N,
,3,11,HT,"In 1996, Hirst also teamed up with Australian Olympian turned musician, Paul Greene, to form Hirst and Greene: they produced a single ""Best Impression"" /"
,4,11,HT,"""When God's Not Busy"" (1996) with Grossman on bass."
,5,11,HT,"Ghostwriters (i.e. Hirst and Grossman) were producers and session musicians for Various Artists album Olympic Record (2000), other performers included Greene."
,6,11,HT,"Hirst and Greene, with Grossman playing bass, released In the Stealth of Summer (2005) together with other musicians that would be used on Ghostwriters' Political Animal."
,0,13,HT,"During 2001, Grossman performed 20 concerts with long-time friend Matt Moffitt (1956–2003) singer-songwriter and founder of Matt Finish."
,1,13,HT,"Grossman had been an early member (1980–1981) and returned to compile and promote  Just a Short Note (Best of) (December, 2001)."
,2,13,HT,"When Moffitt died in September 2003, Grossman delivered one of the eulogies."
,0,17,HT,"In September 2001, the four ex-Gurus (Faulkner, Grossman, Kingsmill & Shepherd) performed as The Moops (later called Persian Rugs)."
,1,17,HT,"At Homebake 2001, (8 December) both Hoodoo Gurus and Persian Rugs performed separate sets."
,2,17,HT,"Just after Persian Rugs recorded a five-track EP Mr. Tripper (June, 2002), Grossman left, they recruited bassist Kendall James (ex Thurston Howlers, Crusaders) and recorded an album Turkish Delight (August, 2003).""We recorded an EP about 18 months [ago] with all ex-Hoodoo Gurus members, Rick Grossman played bass on that as well but he has other things going on [in] his life which is always the way of the musician."
,3,17,N,
,4,17,N,
,5,17,HT,"- Brad Shepherd, 2003."
,0,19,HT,"The Kelly Gang was a 2004 project Grossman formed with Jack Nolan, they brought in Hirst and Scott Aplin (Waikiki) to record Looking for the Sun (July, 2004) which has one of Sidney Nolan's iconic ""Ned Kelly"" series as its album cover."
,1,19,N,
,2,19,HT,On their tour debut guitarist Martin Rotsey (Midnight Oil) and session drummer Pete Skelton joined the band.
,0,21,HT,"Grossman has admitted that his heroin drug abuse forced him out of The Divinyls in 1987, he nearly died from overdosing and The Buttery Drug and Alcohol Rehab Centre helped him get clean; Grossman is now a patron of The Buttery and also a drug rehab counsellor."
,1,21,HT,"On 10 November 2008, Australian Story episode ""All the Boys in Town"" featured Grossman, he mentioned his recovery from heroin addiction at The Buttery and described his project to gain funding for their rehab centre: a CD Caution: Life Ahead!"
,2,21,N,
,3,21,HT,"Grossman is married and lives in Sydney and, when not touring or recording, is a lecturer at JMC Academy Australia, providing instruction in Creative Industries Course: Popular Music and Performance."
,4,21,HT,"He also developed 'Flight Deck', a studio for aspiring songwriters, in 2000."
,5,21,N,
,0,32,HT,"Hoodoo Gurus (1988–1998), (2003–present)See Hoodoo Gurus discography for full list or for a quick link to albums and singles use infobox below."
,1,32,N,
,0,40,HT,Fibromoon (credited to Rob Hirst and The Ghostwriters) (1999)
