before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Adina Marie Howard (born November 14, 1973) is an American singer and songwriter."
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,N,
,5,0,N,
,0,2,HT,"Adina Marie Howard-Walker was born on November 14, 1973, and raised in Grand Rapids, Michigan, by her mother with her three younger sisters."
,1,2,HT,"The family would later move to Phoenix, Arizona."
,2,2,HT,"One of her earliest role models was Madonna, another Michigan native."
,3,2,N,
,0,6,HT,"In 1996, she collaborated with Warren G for the Police Story 3: Super Cop soundtrack with the single ""What's Love Got to Do with It"" which featured a sample of the Tina Turner hit."
,1,6,N,
,2,6,N,
,3,6,N,
,4,6,N,
,0,9,HT,"One of the shelved album's tracks, ""T-Shirt & Panties"" (a collaboration with Jamie Foxx) ended up on a soundtrack the following year."
,1,9,HT,It was originally slated for the soundtrack to his film Booty Call but it eventually ended up on the soundtrack to the 1998 feature film Woo.
,2,9,N,
,0,11,N,
,0,12,HT,"In 2002, she filmed her second movie role, in the still-unreleased Casanova's Demise for director Tigre Hill."
,1,12,N,
,0,14,HT,"By 2004, Howard released her third album The Second Coming on Rufftown Records."
,1,14,N,
,2,14,N,
,3,14,N,
,4,14,N,
,5,14,N,
,6,14,N,
,0,15,HT,"Later that year, she collaborated with Play-N-Skillz and Krayzie Bone for the track ""Freaks"" which sampled her hit single ""Freak Like Me""."
,1,15,N,
,0,18,N,
,1,18,N,
,2,18,N,
,3,18,N,
,4,18,N,
,5,18,N,
,6,18,N,
,0,19,N,
,1,19,N,
,2,19,HT,"This compilation album featured ""What Do I Do"", a song recorded by Howard in 2008."
,3,19,N,
,0,21,HT,"In 2011, she started work on her Culinary Arts degree, a cookbook, a new album and a restaurant in Austin, Texas."
,1,21,HT,She graduated from the Le Cordon Bleu with an Associates in Culinary Arts in October 2012.
,2,21,HT,"In 2012, Howard released two buzz singles online: ""2 Close"" and ""Ooh Wee""."
,3,21,HT,"She collaborated with rapper Ruffa on the track ""I Want You"" for his Coming to America album which was released on July 31, 2012."
,4,21,HT,"On January 16, 2013, Howard wrote on her Twitter account that her new single ""Better Than Ever"" would be released soon."
,5,21,HT,She premiered a snippet of the single on January 28 on her official YouTube page.
,6,21,HT,A longer version premiered on March 6 on the mixtape DJ Jump Off's R&B Madness Volume 4.
,7,21,HT,"Additionally, she signed a new record deal with Monarchy Records in April 2013."
,8,21,N,
,9,21,HT,"In July, she announced that she will be releasing an EP next, ahead of her forthcoming fifth studio album."
,10,21,HT,"On September 10, 2013, she released her new single ""Switch"" which is the lead single off her fifth studio album The Switch Up."
,11,21,N,
,12,21,HT,"On December 3, 2013, it was announced that Howard would be the resident chef on Wednesday nights at Michael's Cafe and Supper Club in Phoenix, Arizona."
,13,21,HT,She completed her run at the end of December.
