before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Papa Charlie Jackson (November 10, 1887 – May 7, 1938) was an early American bluesman and songster who accompanied himself with a banjo guitar, a guitar, or a ukulele."
,1,0,HT,His recording career began in 1924.
,2,0,HT,"Much of his life remains a mystery, but his draft card lists his birthplace as New Orleans, Louisiana, and his death certificate states that he died in Chicago, Illinois, on May 7, 1938."
,0,2,N,
,1,2,N,
,2,2,HT,"From the early 1920s into the 1930s, he played frequent club dates in Chicago and was noted for busking at Chicago's Maxwell Street Market."
,3,2,HT,"In August 1924, he recorded the commercially successful ""Airy Man Blues"" and ""Papa's Lawdy Lawdy Blues"" for Paramount Records."
,4,2,HT,"In April 1925, Jackson released his version of ""Shave 'Em Dry""."
,5,2,N,
,6,2,N,
,7,2,HT,"According to the blues writer Bruce Eder, Jackson achieved ""a musical peak of sorts in September of 1929 when he got to record with his longtime idol, Blind Arthur Blake, often known as the king of ragtime guitar during this period."
,8,2,N,
,9,2,HT,"Papa Charlie and Blind Blake Talk About It' parts one and two are among the most unusual sides of the late '20s, containing elements of blues jam session, hokum recording, and ragtime."""
,10,2,N,
,11,2,HT,"In 1934, Jackson recorded for Okeh Records, and the following year he recorded with Big Bill Broonzy."
,12,2,N,
,0,14,N,
,1,14,N,
,2,14,N,
,3,14,N,
,4,14,N,
,5,14,HT,"Jackson's ""Shake That Thing"" was covered by Mother McCree's Uptown Jug Champions in 1964."
,6,14,N,
,7,14,N,
,0,15,HT,"A brief selection from ""Shake That Thing"" was used in the television series Sanford and Son, in the 1973 episode entitled ""The Blind Mellow Jelly Collection"", in which Fred Sanford, played by Redd Foxx, danced and sang along with it."
