before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Alex Paterson (also known as Dr Alex Paterson, born Duncan Alexander Robert Paterson; 15 October 1959 in Battersea, London) is an English musician and co-founder of ambient house group The Orb, in which he has worked since its inception."
,0,2,HM,"Paterson attended Kingham Hill School in Oxfordshire between 1970 and 1979, at the same time as Killing Joke bassist Martin ""Youth"" Glover."
,1,2,HT,"Paterson was a roadie for Killing Joke in the 1980s and later worked in the A&R department of E.G. Records, to whom the band were signed."
,0,3,HT,"New York radio stations were a force driving his musical direction, especially the Chuck Chill-Out shows on 98.7 KISS FM."
,1,3,HT,In the late 1970s Paterson sang for the band 'Bloodsport' while also DJing at Killing Joke gigs.
,0,4,HT,"In 1989, Youth and Alex Paterson started the WAU!"
,1,4,N,
,2,4,N,
,0,5,HT,"In 1990, Paterson's collaborations with his fellow Orb co-founder Jimmy Cauty ended, following Paterson's concerns about The Orb being perceived as a side-project of The KLF."
,1,5,N,
,2,5,HT,"More recently, Cauty and Paterson collaborated again, as Transit Kings."
,3,5,N,
,0,6,HT,"In 2021 Paterson started his own record label, Orbscure Recordings."
,1,6,HT,Paterson has been a vegetarian for 30 years.
