before,after,paragraphIndex,annotation,sentences
,0,0,HT,"James West (born December 18, 1953), also known as Jim ""Kimo"" West, is a Canadian guitarist best known for working with ""Weird Al"" Yankovic."
,1,0,N,
,2,0,HT,"West can be heard and seen on all of Yankovic's videos, albums, and concerts since 1983."
,0,1,N,
,1,1,N,
,2,1,N,
,0,3,N,
,1,3,N,
,2,3,HT,"By age 16, he was playing professionally in various Florida rock bands, including at least one with Steve Jay."
,0,4,N,
,0,5,HT,"Currently, West resides in the Los Angeles area, but spends several months a year in Hawaii."
,1,5,N,
,0,24,N,
,1,24,N,
,0,30,N,
,1,30,N,
,2,30,N,
,0,32,HT,2015 – Guitar Stories: Slack Key & Beyond
,0,33,N,
,1,33,N,
,0,38,N,
,0,39,N,
,0,40,N,
,1,40,N,
,0,42,N,
,0,43,N,
,0,44,N,
