before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Catherine E. Richardson (born February 21, 1969) is an American singer, songwriter, actress, and narrator from the Chicago suburbs in Illinois."
,1,0,N,
,0,2,HT,"Richardson grew up in west suburban Burr Ridge, Illinois, and graduated from Hinsdale Central High School in Hinsdale, Illinois."
,1,2,N,
,2,2,HT,She started her music career full-time in 1990.
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,HT,"The Cathy Richardson Band was voted Best Local Band in the Chicago Tribune readers poll of 1999 and best in WFLD's ""Best & Worst of Chicago"" viewer poll in November 2000."
,8,2,HT,"She portrayed Janis Joplin in the 2001 original off-Broadway run of Love, Janis and much of the touring performances."
,9,2,N,
,0,3,HT,"In 2004, Richardson and art director Bill Dolan were nominated for the Grammy Award for Best Recording Package for the Cathy Richardson Band album The Road to Bliss."
,1,3,HT,"In 2008, Richardson became the new vocalist for San Francisco band Jefferson Starship and appears on the 2008 release Jefferson's Tree of Liberty and as vocalist with Jefferson Starship on PBS's 2011 60s Pop, Rock & Soul television show, performing ""White Rabbit"" and ""Somebody to Love""."
,0,10,HT,The Road to Bliss (2003) Cash Rich Records
,0,11,N,
,1,11,N,
,0,14,N,
,1,14,N,
,2,14,N,
,0,15,HT,"Songs of Janis Joplin: Blues Down Deep (1997) House of Blues Records (song ""Try Just a Little Bit Harder"")"
,0,16,HT,"Jim Peterik and World Stage (2000) Jim Peterik and Cathy Richardson (songs ""Diamonds For Stones"" and ""From Here To Hereafter"")"
,0,18,HT,"Here Come the Irish (2003) Written by John Scully and Jim Tullio, vocals by Cathy Richardson (Cathy is featured on the song ""Here Come the Irish"")"
,0,19,HT,"Judgement Day, Songs of Robert Johnson (2004) (song ""Preachin' Blues (Up Jumped the Devil)"")"
,0,20,HT,"Folksongs of Illinois, Vol. 4 (2011) (Cathy is featured on the Woody Guthrie song ""Old Chy-Car-Go"")"
,0,25,N,
,0,26,N,
