before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Stephen ""Tater"" Eatinger (born March 1, 1975), known by his stage name Tate Stevens, is an American country music artist, who won the second season of the U.S."
,1,0,N,
,0,1,HT,"After touring with a band for several years immediately after high school, Stevens returned to Missouri to settle down and raise his young family, working in the city of Raymore."
,1,1,HT,"He joined a local band in 2005 and formed his own band in 2008, releasing an independent album and touring on weekends and holidays."
,2,1,HT,"In early 2012, he auditioned for The X Factor, progressing through the various stages of the competition, until winning on December 20, 2012."
,3,1,HT,He released his debut album in 2013.
,0,3,HT,"Stevens moved from Texas to Belton, Missouri as a child and grew up there, graduating from Belton High School in 1994."
0.0,1,3,HM,"Stevens moved from Texas to Belton, Missouri as a child and grew up there, graduating from Belton High School in 1994. His father Steve had played the drums with a country band in Texas."
,2,3,N,
,0,5,N,
,1,5,N,
,2,5,N,
,0,6,HT,Stevens adopted his stage name when he was a young singer in the 1990s.
,1,6,HT,"He released a single in 1994 entitled ""It Sure Looks Good On You""."
,2,6,N,
,3,6,HT,The band released an album in June 1996 under Calf Creek Records under their band name.
,4,6,HT,"After touring for several years, Stevens returned to Missouri to settle down and raise his young family, working for the city of Belton, Missouri taking a construction job and later a job in the city's water department and later its street department repairing roads."
,0,8,HT,"Around 2005, he became the lead singer of the band Outlaw Junkies with Steve Koken and Robert Harmon."
,1,8,N,
1.0,2,8,HM,"He left that band in 2008 to form the Tate Stevens Band, a six-man ensemble that has toured extensively in the Midwest on weekends and vacations. He also wrote songs and released an independent album in 2008."
,0,10,HM,"In 2012, Stevens auditioned  in Kansas City, Missouri for season 2 of The X Factor singing Randy Houser's ""Anything Goes"" in front of judges"
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,0,11,N,
,1,11,HT,"On week 2 of the live shows, he performed Bon Jovi's song ""Wanted Dead or Alive"" and was declared the top of the popular vote in the competition."
,2,11,HT,"On Week 3 live show he performed ""From This Moment"" by Shania Twain again placing as top vote getter for a second week in a row."
,3,11,HT,"On week 4 live show he performed ""I'm Already There"" finishing second in popular vote to Carly Rose Sonenclar; he would remain in second place during the fifth week of live shows as well."
,4,11,HT,"During week 6 live show Stevens went ""unplugged"" with ""Livin' on a Prayer"" by Bon Jovi (for his acoustic song) and ""If Tomorrow Never Comes"" by Garth Brooks (chosen by the fans as his Pepsi Challenge song)."
,5,11,N,
,6,11,HT,"On the show's final week, Stevens performed ""Tomorrow"" by Chris Young and was crowned the winner of The X Factor."
,7,11,N,
,0,15,HM,"Stevens was scheduled to move to Nashville, Tennessee in early 2013 to begin working on his debut album, with work on the album reported to begin as soon as January 2, 2013."
,1,15,N,
,2,15,N,
,3,15,HT,"Stevens was signed to RCA Records Nashville on January 15, 2013."
,4,15,N,
,5,15,N,
,6,15,N,
,7,15,N,
,8,15,N,
,9,15,HT,"""Power of a Love Song,"" which was released physically and digitally on March 12, 2013, with ""Holler If You're With Me"" as a B-side, served as the album's official lead single to country radio."
,10,15,HT,"Tate's self-titled debut album was released on April 23, 2013."
,11,15,HT,"The album debuted at number 18 on the Billboard 200 with 17,000 copies in its first week, and received good reviews from critics."
,12,15,HT,"After ""Power of a Love Song"" reached a peak of number 49 on the Billboard Country Airplay chart, no further singles were released from the album."
,13,15,HT,"Subsequently, in August 2013, after winning a record deal with Sony (RCA Nashville), Stevens parted ways with the label."
,0,17,HM,"Stevens grew up in Belton, Missouri part of greater Kansas City and now lives with his wife Ashlie, whom he met in high school and married in 1997, and their son Hayden and daughter Rylie in Peculiar, Missouri."
