before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Emily Jordan Bear (born August 30, 2001) is an American composer, pianist, songwriter and singer."
,1,0,N,
,2,0,N,
,3,0,HT,"She has since played her own compositions and other works with orchestras and ensembles in North America, Europe and Asia, including appearances at Carnegie Hall, the Hollywood Bowl, the Montreux Jazz Festival and Jazz Open Stuttgart."
,4,0,N,
,0,1,HT,"In 2013, Bear released an album of her own jazz compositions, Diversity, produced by her mentor, Quincy Jones."
,1,1,HT,"She composes and plays classical, jazz and pop music, film and TV scores, and is heard on the 2015 Broadway cast recording of the musical Doctor Zhivago."
,2,1,HT,"With her own jazz trio, she released an EP, Into the Blue, in 2017."
,3,1,HT,"Later that year, Bear became the youngest performer in the history of the Night of the Proms tour."
,4,1,HT,Her 2019 EP Emotions was her first to feature Bear singing her own songs.
,5,1,HT,"In 2021, she and Abigail Barlow co-wrote and released an album inspired by the Netflix series Bridgerton, titled The Unofficial Bridgerton Musical, which has been nominated for a Grammy Award."
,6,1,HT,Bear was listed on the Forbes' 2022 30 Under 30.
,0,3,HT,"Bear was born and raised in Rockford, Illinois, the youngest of three children of Brian, an orthopedic surgeon, and Andrea Bear."
,1,3,N,
,2,3,HT,"After being home-schooled for a few years, Bear enrolled in Guilford High School in Rockford in 2015, graduating at age 15 in 2017."
,3,3,HT,"When Bear was two years old, her grandmother Merle Langs Greenberg, a piano teacher, recognized her talent at the piano."
,4,3,N,
,5,3,HT,"The next year, Bear began to study with Emilio del Rosario at the Music Institute of Chicago."
,6,3,HT,Hal Leonard Music has been publishing Bear's original compositions since she was 4 years old.
,7,3,N,
,8,3,N,
,9,3,HT,"At age six, in 2008, she won her first ASCAP Foundation Morton Gould Young Composer Award for her piece ""Northern Lights"", the youngest composer ever to win the award."
,10,3,HT,She also won the Rockford Area Music Industry Outstanding Achievement Award (RAMI) that year.
,11,3,N,
,12,3,HT,"She played in 2008 at the White House for President George W. Bush, at the age of six, and performed Mozart's Piano Concerto No. 23 with the Champaign-Urbana Symphony Orchestra at the age of seven."
,13,3,HT,She performed the same piece later in 2008 with the Rockford Symphony Orchestra.
,14,3,HT,She also participated that year at the McDonald's Thanksgiving Parade in Chicago and performed the next year on Good Morning America.
,15,3,HT,"By the age of eight, Bear had composed more than 350 pieces, and between 2007 and 2010, she released five albums of her piano music."
,16,3,N,
,17,3,N,
,18,3,HT,"She expressed a strong interest in film scoring, and in 2013 she was the youngest composer in history to attend the NYU Steinhardt Film Scoring Workshop."
,0,7,N,
,1,7,HT,"Youth Media and Innovation Summit in California addressed by the Dalai Lama, Bear performed her song ""Diversity"", which she had written in honor of the Dalai Lama."
,2,7,HT,"The same year, she began working with Quincy Jones."
,3,7,HT,"He presented Bear at the 45th Montreux Jazz Festival in Switzerland and the Festival Castell at the Peralada Castle in Spain, where she performed her original song, ""Peralada"", and a trio with Esperanza Spalding and Andrea Motis."
,4,7,HT,"Later in 2011, she appeared with him at the Hollywood Bowl, where she played a medley of her own arrangement, ""Bumble Boogie"" and accompanied ""Miss Celie's Blues"", from The Color Purple, sung by Gloria Estefan, Patti Austin, Siedah Garrett and Nikki Yanofsky."
,5,7,HT,"Jones stated: ""I am at once astounded and inspired by the enormous talent that Emily embodies [with] the ability to seamlessly move from Classical to Jazz and Be-bop."""
,6,7,N,
,7,7,N,
,8,7,N,
8.0,9,7,HM,"She also performed at the Life Ball 2012 gala in Vienna, Austria, to benefit the charity AIDS Life. Later in 2012, she played the first movement of the Schumann piano concerto in A minor with the Santa Fe Concert Association."
,10,7,N,
,11,7,N,
,0,9,HT,"In 2013, Bear released Diversity, an album of original jazz compositions, on the Concord Records label, with bassist Carlitos del Puerto, drummer Francisco Mela and cellist Zuill Bailey, led by Bear at the piano."
,1,9,N,
,2,9,N,
,3,9,N,
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,6,11,N,
,7,11,N,
,8,11,N,
,9,11,HT,"In July 2013 she participated in Quincy Jones 80th birthday concerts in Montreux, Switzerland, Seoul, South Korea and in Japan."
,10,11,N,
,11,11,N,
,12,11,HT,"In late 2014, she performed George Gershwin's Rhapsody in Blue, as well as her own compositions, with New Haven Symphony Orchestra, Winnipeg Symphony Orchestra and Performance Santa Fe Orchestra."
,13,11,N,
,14,11,HT,She also performed with her trio and cellist Dave Eggar at the ASCAP Centennial Awards in November.
,15,11,HT,"Since 2014, Bear has led the Emily Bear Trio, consisting of Bear, bassist Peter Slavov and drummer Mark McLean."
,16,11,N,
,17,11,N,
,18,11,N,
,19,11,HT,"The same year, she composed, orchestrated and performed an orchestral piece, ""The Bravest Journey"", for the event ""Stars & Stripes: A Salute to Our Veterans"", with Rockford Symphony before General Colin Powell, veterans and others in Rockford, Illinois."
,20,11,N,
,21,11,HT,"In 2016, for the opening charity gala of the ""Play Me, I'm Yours"" street piano event in Mesa, Arizona, Bear re-orchestrated ""The Bravest Journey"" for 25 pianos."
,22,11,N,
,23,11,HT,"In August 2016, she was featured in a Disney Channel program, performing the song ""Reflection"", from the film Mulan, with singer Laura Marano."
,24,11,HT,"Also in 2016, Bear returned to Rockford Symphony to play ""Les Voyages"" and Edvard Grieg's Piano Concerto in A minor."
,25,11,HT,"She also played with her trio at the Gilmore Festival in Kalamazoo, Michigan, and gave a concert with the Kishwaukee Symphony Orchestra, playing her own symphonic compositions ""Santa Fe"", ""The Bravest Journey"" and ""Les Voyages"", and George Gershwin's Rhapsody in Blue."
,0,13,HT,"On January 27, 2017, Bear released a jazz EP, Into the Blue, with her trio, on her independent label, Edston Records."
,1,13,N,
,2,13,N,
,3,13,N,
,4,13,N,
,5,13,N,
,6,13,HT,"Luiz Orlando Carneiro of Jornal do Brasil felt that ""Old Office"" is driven by chords that refer to Dizzy Gillespie's ""A Night in Tunisia""; ""Je ne sais"" pas has a bossa nova beat; ""Indigo"", also with a bossa nova feel, is more melancholy; and ""Tiger Lily"" has a theme that recalls Thelonious Monk's ""It's Over Now""."
,7,13,N,
,8,13,HT,"Mike Greenblatt of The Aquarian Weekly called the disc ""a thoroughly delightful trio romp""."
,9,13,N,
,0,14,N,
,1,14,N,
,2,14,N,
,3,14,N,
,4,14,N,
,5,14,N,
,6,14,N,
6.0,7,14,HM,"From late November to December, Bear performed at Night of the Proms 2017, a 25-concert arena tour in Belgium, the Netherlands, Germany and Luxembourg. She was the youngest artist ever to appear at Night of the Proms."
,8,14,N,
,9,14,N,
,10,14,N,
,11,14,N,
,12,14,HT,"At the award ceremony, she led the Rockford Symphony in her composition, ""And Forever Free"", celebrating ""the spirit of Abraham Lincoln""."
,13,14,HT,"In May, Bear returned to the Hollywood Bowl to play two performances of the Freddy Martin piano and orchestra arrangement of ""Bumble Boogie"" live to the segment of the same name in the 1948 Disney film Melody Time as part of an evening that featured a live concert of the Beauty and the Beast soundtrack."
,14,14,HT,"In June, Bear received a 2018 Abe Olman Scholarship at the Songwriters Hall of Fame Awards in New York City."
,15,14,N,
