before,after,paragraphIndex,annotation,sentences
,0,0,HT,John Davie Burgess  (11 March 1934 – 29 June 2005) was an eminent Scottish bagpipe player.
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,"He initially intended to pursue piping as a hobby, and pursue a career training horses, but he went on a tour of Canada and the United States with Willie Ross in 1952."
,6,2,HT,"Burgess was persuaded by Brigadier Alistair MacLean at the Castle to join the Queen's Own Cameron Highlanders as a piper, and spent three years there, reaching the rank of corporal."
,7,2,N,
,8,2,N,
,9,2,N,
,10,2,N,
,11,2,N,
,12,2,N,
,13,2,HT,"He died on 29 June 2005, and was survived by his wife Sheila and their son, John, and daughter, Margaret."
,0,11,N,
,0,14,N,
