before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tim Sparks (born October 31, 1954) is an American acoustic guitar player, singer, arranger and composer."
,0,2,HT,"Raised in Winston-Salem, North Carolina, he was given his first guitar when a bout of encephalitis kept him out of school for a year."
,1,2,HT,"The music he heard around him was traditional country blues, and the gospel his grandmother played on piano in a small church in the Blue Ridge Mountains, so that's what he taught himself to play."
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HM,"In 1993 he won the National Fingerstyle Guitar Championship at the Walnut Valley Festival in Winfield, Kansas, playing his adaptation of The Nutcracker Suite by Tchaikovsky."
,6,2,N,
,7,2,HT,He was a featured performer with Crossing Borders at the Bethlehem International Music Festival in July 1995 and has received two Arts Fellowships to pursue ethno-musicological studies.
,8,2,HT,He spent one fall studying Fado and Portuguese guitar in Lisbon.
,9,2,HM,"In 1989 he arranged Russian folk music for the Guthrie Theater's adaptation of Uncle Vanya and in 1991 he was commissioned to compose music for Tienanmen, a ballet depicting the student uprising in China, for Myron Johnson's Ballet of the Dolls."
,0,3,HT,"In 2000, Sparks began an association with American composer John Zorn."
,1,3,HT,"He has recorded four highly acclaimed CDs of Jewish Klezmer music adapted for acoustic fingerstyle guitar on Zorn's label, Tzadik Records."
,2,3,N,
,0,4,N,
,1,4,N,
,2,4,HT,"He has performed at the Edenkoben Festival and the Dresden Guitar Festival in Germany and held a Jazz Guitar teaching residency in Lisbon, Portugal."
,3,4,HT,"He frequently tours Japan, France, Belgium, Austria and Hungary."
,0,5,N,
,0,12,HT,Tanz (with Cyro Baptista and Greg Cohen) (2000)
,0,18,HT,Dream Café (Greg Brown) (1992)
,0,19,HT,Masada Guitars (also featuring tracks by Bill Frisell and Marc Ribot) (2003)
,0,20,HT,"Le Freylekh Trio featuring Goulash System, (2009, Harmonia Mundi)"
,0,22,HT,Jukebox Dreaming' with James Buckley (2018)
,0,24,N,
,0,25,HT,Guitar Bazaar: Multicultural Ideas for Fingerstyle Guitar (instructional video) (1995)
,0,26,N,
,0,30,HT,Balkan Dreams Suite (1996) (Mel Bay)
,0,32,N,
,0,33,HT,Neshamah with Bruce Muckala  (2004) (Mel Bay)
