before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Sharman Douglas (October 5, 1928 – February 3, 1996) was an American socialite known for her friendship with the British royal family, in particular Princess Margaret."
,0,1,HM,"She was the only daughter of chemicals heiress and philanthropist Peggy Zinsser (d. 1992) and politician Lewis W. Douglas (d. 1974), the latter of whom served as an Arizonan congressman, director of the Bureau of the Budget from 1933 until 1934, and U.S. ambassador to the Court of St. James's from 1947 until 1950."
,1,1,HT,It was during these three years in England that she developed her friendship with Princess Margaret and the royal family.
,0,2,N,
,1,2,HM,"In 1966, New York City mayor John Lindsay named her New York's Commissioner of Public Events."
,0,3,HM,"Linked romantically to the Marquess of Blandford and the Marquess of Milford Haven in the 1950s, she also reportedly had a two-year relationship with the United Kingdom's Princess Margaret, according to Margaret: The Secret Princess, an ITV program broadcast in Britain in February 2003."
,0,4,HT,"Sharman Douglas married Andrew MacKenzie Hay, a food importer, in 1968."
,1,4,N,
,0,5,N,
,0,6,HT,Sharman Douglas died of bone cancer at New York Hospital in 1996.
,0,8,HT,"The Times, Sharman Douglas:Obituary, Feb. 12, 1996"
,0,9,HT,"Sharman Douglas obituary, New York Times, Feb. 8, 1996"
