before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Melanie Adele Martinez (born April 28, 1995) is an American singer, songwriter, actress, director, photographer, screenwriter, and visual artist."
,1,0,HT,"Born in Astoria, Queens, and raised in Baldwin, New York, Martinez rose to prominence in 2012 after appearing on the American television vocal talent show The Voice."
,2,0,HT,"Following the show, she released her debut single ""Dollhouse"", followed by her debut EP of the same name (2014), through Atlantic Records."
,0,1,HT,"Martinez later released her debut studio album, Cry Baby (2015), which went on to be certified double-platinum by the Recording Industry Association of America (RIAA)."
,1,1,N,
,0,2,HT,"Martinez released her second studio album, K-12 (2019), alongside its accompanying film, as a follow up to the storyline of Cry Baby."
,1,2,HT,"Her EP was released a year later in 2020, called After School."
,0,4,HM,"Melanie Adele Martinez was born on April 28, 1995 in Astoria, Queens, to parents Mery and Jose Martinez, who are of Dominican and Puerto Rican descent."
,1,4,HT,"Her family moved to Baldwin, New York, on Long Island, when Martinez was four."
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,HT,She says that her family is now fully accepting of her sexuality.
,9,4,N,
,10,4,N,
,0,7,HT,"In 2012, during her junior year of high school, Martinez participated in the MSG Varsity Talent Show, a televised talent competition."
,1,7,N,
,2,7,N,
,3,7,HT,"Later in 2012, Martinez auditioned for the third season of The Voice."
,4,7,N,
,5,7,N,
,6,7,N,
,7,7,HT,"Several months after the initial audition, while at Roosevelt Field Mall, Martinez received word that she had advanced to the ""second round""."
,8,7,N,
,9,7,N,
,10,7,N,
,11,7,N,
,12,7,N,
,13,7,N,
,14,7,N,
,15,7,N,
,16,7,N,
,17,7,N,
,18,7,N,
,19,7,HT,"In week one of the Live Rounds, Martinez sang ""Hit the Road Jack""."
,20,7,N,
,0,8,N,
,1,8,HT,"In week three, Martinez's performance of ""Seven Nation Army"" finished the voting period at #10 on the iTunes Top 200 Single Chart, causing her iTunes votes to be multiplied by ten."
,2,8,N,
,0,9,HT,"Martinez was eliminated by audience vote in week five, along with the fellow Team Adam member Amanda Brown, leaving Levine with no artists."
,1,9,N,
,2,9,HT,"I'm just so glad I got to express who I am as an artist and really touch people's hearts because that was the ultimate goal."""
,0,12,HT,"After the show, Martinez began working independently on original material, which she says she spent the majority of 2013 writing."
,1,12,HT,"She released her debut single, ""Dollhouse"", on February 9, 2014."
,2,12,HT,"She later compared the song's story to Edward Scissorhands, saying ""[It's] the perfect home with the perfect lawn and they all look the same."
,3,12,N,
,4,12,N,
,5,12,N,
,6,12,HT,"On April 7, 2014, Martinez signed to Atlantic Records and announced she would tour."
,7,12,HT,"She released her debut EP, Dollhouse, on May 19, 2014."
,8,12,N,
,9,12,N,
,10,12,N,
,0,14,HT,"On June 1, 2015, Martinez released the single ""Pity Party"", which was certified gold by the RIAA, and the chorus of which samples Lesley Gore's ""It's My Party""."
,1,14,HT,"On July 10, 2015, Martinez released the album's second single ""Soap""."
,2,14,N,
,3,14,N,
,4,14,N,
,5,14,N,
,6,14,N,
,7,14,HT,"Martinez released a Christmas-themed single, ""Gingerbread Man"", in December 2015."
,8,14,HT,"She initially released the song on SoundCloud on December 21, 2015 as a ""gift for her fans"", but later released the track on iTunes in January 2016 as a single."
,9,14,HT,"The music video of her song ""Cry Baby"" was released on March 14, 2016."
,10,14,HT,"The karaoke-style music video for ""Alphabet Boy"", which Martinez directed, was released on June 2, 2016."
,11,14,N,
,12,14,N,
,13,14,HT,"In October 2016, she released a commercial for her fragrance called Cry Baby Perfume Milk, adding that the ""idea for this perfume has been cultivating in my brain since the moment I finished writing my album."""
,14,14,N,
,15,14,HT,"In November 2016, Martinez released her third EP, Cry Baby's Extra Clutter, a physical vinyl release of the bonus tracks from Cry Baby as well as Martinez's single, ""Gingerbread Man""."
,16,14,HT,"She released the music video for her song ""Pacify Her"" followed in December 2016 by a video for ""Mrs. Potato Head""."
,0,17,HT,"In March 2017, Martinez expressed her wishes to produce a film telling the story of each song from her second album, explaining ""I'm currently writing a film..."
,1,17,HT,"I'm going to spend the year working on it, directing, shooting, make up and everything so it's a lot of work""."
,2,17,HT,"On May 15, 2019, Martinez released the first teaser trailer for the album revealing the title K-12, released on September 6, with the album cover unveiled a day later through Instagram."
,3,17,N,
,4,17,N,
,5,17,N,
,6,17,HT,Hopefully [the process] will be faster this time and it won't be like four years because I've done it at least once
,7,17,N,
,0,19,HT,"In January 2020, Martinez announced an EP titled After School, revealing the title through her Instagram stories."
,1,19,N,
,2,19,HT,"On February 10, 2020, Martinez's management issued the first single from After School, titled ""Copy Cat""."
,3,19,N,
,4,19,N,
,5,19,HT,"Martinez later released a second single from the EP, ""Fire Drill"", on June 26, 2020."
,6,19,HT,"The song had previously been featured in the credits sequence of her film, K-12."
,7,19,HT,"Her song ""Play Date"", originally released on the deluxe edition of Cry Baby in 2015, became one of the top 100 most-played songs on Spotify in the US after gaining popularity on the video-sharing application, TikTok."
,8,19,HT,"Martinez is currently writing a music video for ""Play Date"", which she plans to shoot at her home."
,0,22,N,
,1,22,N,
,2,22,N,
,3,22,N,
,4,22,N,
,5,22,N,
,6,22,N,
,0,23,N,
,1,23,N,
,2,23,N,
,3,23,N,
,0,25,N,
,1,25,N,
,2,25,N,
,3,25,N,
,4,25,N,
,0,27,N,
,1,27,HT,"In 2021, Martinez updated her Instagram bio stating that she uses she/they pronouns."
,0,29,HT,"Martinez collaborated with cosmetics company Lime Crime, Inc. to release two ""exclusive"" lipsticks: a blue lipstick called ""Cry Baby"" on August 17, 2015, and a brown lipstick called ""Teddy Bear"" on March 9, 2016."
,1,29,HT,"On October 25, 2016, she released a commercial for a new fragrance called Cry Baby Perfume Milk."
,2,29,N,
,0,31,N,
,1,31,N,
