before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jorge Antonio Oñate González (31 March 1949 – 28 February 2021) was a Colombian singer and composer, one of the most renowned of the vallenato musical genre."
,1,0,HT,"As of 2004 and since the beginning of his career in 1968 he had achieved 25 gold discs, 7 platinum discs and 6 double platinum for his sales, among other numerous musical accomplishments."
,2,0,N,
,0,3,HT,"Oñate grew up in the small town of La Paz close to Valledupar where he studied until graduating from high school, he was known for having a great aptitude for singing vallenatos."
,1,3,N,
,0,5,HT,"In 1968 after High School, Oñate was hired by a local vallenato group called ""Los Guatapuri"" as the lead singer and officially started his career as vallenato singer."
,1,5,N,
,2,5,HT,"In 1969, he teamed up with the already locally famous Hermanos Lopez vallenato group once again as lead singer, releasing the album Lo Último en Vallenatos!."
,0,6,HT,"In 1970 Oñate released his second album with the Hermanos Lopez titled Diosa Divina while he also recorded an album with accordion player Nelson Diaz, titled Conmigo es el Baile."
,1,6,HT,In 1971 Oñate and Hermanos Lopez recorded the album El Jardincito.
,2,6,HT,In 1972 they released the album Reyes Vallenatos.
,3,6,N,
,0,8,HM,"Oñate more lately performed with one of the youngest accordionists in Colombia, Christian Camilo Peña - only 21 years old, he has already achieved a crown of king in the Vallenato Legend Festival celebrated every year in Valledupar."
,1,8,N,
,2,8,HT,"In 2010, Oñate was presented with the Latin Grammy Lifetime Achievement Award by the Latin Recording Academy in 2010."
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,HT,"Oñate died of complications related to COVID-19 during the COVID-19 pandemic in Colombia on 28 February 2021, one month short of his 72nd birthday."
,0,15,N,
,1,15,N,
,2,15,N,
,0,23,N,
,1,23,N,
,2,23,N,
,3,23,N,
,0,24,HT,1975 – Los Dos Amigos Jorge Oñate feat.
,1,24,N,
,0,25,HT,1976 – Campesino Parrandero Jorge Oñate feat.
,1,25,N,
,0,26,HT,1977 – Únicos Jorge Oñate feat.
,1,26,N,
,0,27,HT,1978 – Silencio Jorge Oñate feat.
,1,27,N,
,0,32,HT,1981 – Ruiseñor de mi Valle Jorge Oñate feat.
,1,32,N,
,0,33,HT,1982 – Paisaje de Sol Jorge Oñate feat.
,1,33,N,
,0,37,N,
,1,37,N,
,2,37,N,
,0,38,HT,1986 – Irene Jorge Oñate feat.
,1,38,N,
,0,39,N,
,1,39,N,
,2,39,N,
,0,40,N,
,1,40,N,
,2,40,N,
,0,41,HT,1989 – Palabras de Amor Jorge Oñate feat.
,1,41,N,
,0,42,N,
,1,42,N,
,2,42,N,
,0,43,N,
,1,43,N,
,2,43,N,
,0,44,HT,1992 – Bailando Así Jorge Oñate feat.
,1,44,N,
,0,45,N,
,1,45,N,
,0,46,N,
,1,46,N,
,2,46,N,
,0,47,N,
,1,47,N,
,2,47,N,
,0,48,N,
,1,48,N,
,0,49,N,
,1,49,N,
,2,49,N,
,0,50,N,
,1,50,N,
,2,50,N,
,0,51,N,
,1,51,N,
,2,51,N,
,0,53,HT,2003 – En Vivo (Jorge Oñate album) Jorge Oñate.
,0,54,HT,2004 – Seguiré Triunfando Jorge Oñate feat.
,1,54,N,
,0,55,N,
,1,55,N,
,2,55,N,
,0,56,HT,2006 – Mi Mejor Regalo Jorge Oñate feat.
,1,56,N,
,0,57,N,
,1,57,N,
,2,57,N,
,0,58,N,
,1,58,N,
,2,58,N,
,3,58,N,
,0,59,N,
,1,59,N,
,2,59,N,
,3,59,N,
,0,60,HT,2013 – Jorge Oñate es Universal.
,1,60,N,
,0,61,N,
,1,61,N,
,2,61,N,
