before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Karen Anne Carpenter (March 2, 1950 – February 4, 1983) was an American singer and drummer who, along with her elder brother Richard, was part of the duo the Carpenters."
,1,0,N,
,2,0,N,
,0,1,HT,"Carpenter was born in New Haven, Connecticut, and moved to Downey, California, in 1963 with her family."
,1,1,N,
,2,1,N,
,3,1,N,
,4,1,HT,"While the Carpenters were on hiatus in the late 1970s, she recorded a solo album, which was released years after her death."
,0,2,N,
,1,2,N,
,2,2,HT,"Her work continues to attract praise, including appearing on Rolling Stone's 2010 list of the 100 greatest singers of all time."
,0,4,HT,"Karen Anne Carpenter was born on March 2, 1950, at Grace New Haven Hospital (now called Yale New Haven Hospital) in New Haven, Connecticut, the daughter of Agnes Reuwer (née Tatum, March 5, 1915 – November 10, 1996) and Harold Bertram Carpenter (November 8, 1908 – October 15, 1988)."
,1,4,HT,"Harold was born in Wuzhou, China, where his parents were missionaries."
,2,4,HT,He was educated at boarding schools in England before finding work in the printing business.
,3,4,HT,"Carpenter's only sibling, Richard, the elder by three years, developed an interest in music at an early age, becoming a piano prodigy."
,4,4,N,
,5,4,N,
,6,4,HT,The family moved in June 1963 to the Los Angeles suburb of Downey after Harold was offered a job there by a former business associate.
,7,4,HT,Carpenter entered Downey High School in 1964 at age 14 and was a year younger than her classmates.
,8,4,N,
,9,4,HT,"Bruce Gifford, the conductor (who had previously taught her elder brother), gave her the glockenspiel, an instrument she disliked, and after admiring the performance of her friend and classmate, drummer Frankie Chavez (who had been playing from an early age and idolized jazz drummer Buddy Rich), she asked if she could play those instead."
,10,4,N,
,11,4,HT,"Chavez persuaded her family to buy her a $300 (the equivalent of $2,500 in 2020)"
,12,4,N,
,13,4,N,
,14,4,HT,"Within a year, she could play in complex time signatures, such as the 54 in Dave Brubeck's ""Take Five""."
,15,4,N,
,16,4,HT,"She graduated from Downey High School in the spring of 1967, receiving the John Philip Sousa Band Award, and enrolled as a music major at Long Beach State where she performed in the college choir with Richard."
,17,4,N,
,0,7,N,
,1,7,N,
,2,7,HT,"In 1965, Karen, Richard, and his college friend Wes Jacobs, a bassist and tuba player, formed the Dick Carpenter Trio."
,3,7,N,
,4,7,N,
,5,7,N,
,6,7,N,
,7,7,HT,"In April 1966, the Carpenters were invited to audition at a session with bassist Joe Osborn, well known for being part of the studio-musician collective the Wrecking Crew."
,8,7,N,
,9,7,N,
,10,7,N,
,11,7,N,
,12,7,N,
,13,7,N,
,14,7,N,
,15,7,N,
,16,7,N,
,17,7,N,
,18,7,N,
,19,7,N,
,20,7,N,
,21,7,N,
,22,7,N,
,23,7,N,
,24,7,HT,"After reviews complained that the group had no focal point in live shows, Richard and manager Sherwin Bash persuaded her to stand at the microphone to sing the band's hits while another musician played the drums (former Disney Mouseketeer Cubby O'Brien served as the band's other drummer for many years)."
,25,7,N,
,26,7,N,
,27,7,HT,"Starting with the Carpenters' 1976 concert tour and continuing thereafter, she would perform a showcase in which she moved around the stage playing various configurations of drums."
,28,7,N,
,29,7,N,
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,HT,"She was the only featured drummer on Ticket to Ride and on Now & Then, except for ""Jambalaya""."
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,N,
,8,8,N,
,9,8,N,
,10,8,HT,"In 1980, Karen performed a medley of standards in a duet with Ella Fitzgerald on the Carpenters' television program Music, Music, Music."
,11,8,N,
,12,8,HT,"""Now"" was the last song Carpenter recorded, in April 1982."
,13,8,N,
,0,10,HT,"Carpenter released her first solo record, ""Looking for Love"" / ""I'll Be Yours"", in 1967 on Osborn's Magic Lamp label."
,1,10,N,
,2,10,HT,"In 1979, while Richard took a year off to treat his addiction, Karen made a solo album with producer Phil Ramone."
,3,10,N,
,4,10,HT,"The album met with a tepid response from Richard and A&M executives in early 1980 and was shelved by A&M Records co-owner Herb Alpert, in spite of attempts by producer Quincy Jones to convince him to release the solo record after a remix."
,5,10,N,
,6,10,N,
,7,10,N,
,0,12,N,
,1,12,N,
,2,12,HT,She continued to live with them until 1974.
,3,12,HT,"In 1976, Carpenter bought two Century City apartments that she combined into one; the doorbell chimed the opening notes of ""We've Only Just Begun""."
,4,12,N,
,5,12,N,
,6,12,N,
,7,12,HT,In the early 1970s she became the pitcher on a celebrity all-star softball team.
,8,12,N,
,9,12,N,
,10,12,N,
,11,12,HT,"In 1976, she said the music business made it hard to meet people and that she refused to just marry someone for the sake of it."
,12,12,N,
,13,12,N,
,14,12,HT,"After a whirlwind romance, she married real-estate developer Thomas James Burris on August 31, 1980, in the Crystal Room of The Beverly Hills Hotel."
,15,12,HT,"Burris, divorced with an 18-year-old son, was nine years her senior."
,16,12,HT,"A few days prior to the ceremony, Karen was taped singing a new song, ""Because We Are in Love"", and the tape was played for guests during the wedding ceremony."
,17,12,HT,"The song, written by her brother and John Bettis, was released in 1981."
,18,12,N,
,19,12,N,
,20,12,N,
,21,12,HT,"Burris was living beyond his means, borrowing up to $50,000 (the equivalent of $142,000 in 2020) at a time from his wife, to the point where reportedly she had only stocks and bonds left."
,22,12,N,
,23,12,N,
,24,12,N,
,25,12,N,
,26,12,HT,"""In September 1981, Carpenter revised her will and left her marital home and its contents to Burris, but left everything else to her brother and parents, including her fortune estimated at 5–10 million dollars (between $14,000,000 and $28,000,000 in 2020)."
,27,12,HT,"Two months later, following an argument after a family dinner in a restaurant, Carpenter and Burris broke up."
,28,12,HT,"Carpenter filed for divorce on October 28, 1982, while she was in Lenox Hill Hospital."
,0,14,N,
,1,14,HT,"Under a doctor's guidance, she began the Stillman diet, eating lean foods, drinking eight glasses of water a day, and avoiding fatty foods."
,2,14,HT,"She reduced her weight to 120 pounds (54 kg) and stayed approximately at that weight until around 1973, when the Carpenters' career reached its peak."
,3,14,HT,"That year, she saw a concert photo of herself in which her outfit made her appear heavy."
,4,14,N,
,5,14,N,
,6,14,N,
,7,14,N,
,8,14,N,
,9,14,HT,"By September 1975, Carpenter weighed 91 pounds (41 kg)."
,10,14,N,
,11,14,HT,"She refused to declare publicly that she was in ill health; on her 1981 Nationwide appearance, she simply said she was ""pooped""."
,12,14,N,
,13,14,HT,"In 1981, she told Richard that there was a problem and that she needed help with it."
,14,14,N,
,15,14,HT,"She was hoping to find a quick solution to her problem, as she had performing and recording obligations, but the doctor told her treatment could take from one to three years."
,16,14,HT,She then chose to be treated in New York City by psychotherapist Steven Levenkron.
,17,14,HT,"By late 1981, Carpenter was using thyroid replacement medication, which she obtained using the name of Karen Burris, to increase her metabolism."
,18,14,HT,"She used the medication in conjunction with increased consumption of the laxatives (up to 80–90 tablets per night) upon which she had long relied, which caused food to pass quickly through her digestive tract."
,19,14,N,
,20,14,N,
,21,14,HT,"Finally, in September 1982, she was admitted to Lenox Hill Hospital in New York, where she was placed on intravenous parenteral nutrition."
,22,14,HT,"The procedure was successful, and she gained some weight in a relatively short time, but this put a strain on her heart, which was already weak from years of improper diet."
,23,14,N,
,24,14,HM,"Carpenter returned to California in November 1982, determined to reinvigorate her career, finalize her divorce and begin a new album with Richard."
,25,14,HT,"On December 17, 1982, she gave her last singing performance in the multi-purpose room of the Buckley School in Sherman Oaks, California, singing Christmas carols for her godchildren, their classmates and other friends."
,26,14,HT,"On January 11, 1983, she made her last public appearance at a gathering of past Grammy Award winners, who were commemorating the awards show's 25th anniversary."
,27,14,N,
,28,14,N,
,29,14,HT,"She had also begun to write songs after returning to California and told Warwick that she had ""a lot of living left to do""."
,30,14,HT,"On February 1, 1983, Carpenter saw her brother for the last time and discussed new plans for the Carpenters and resuming touring."
,31,14,HT,"Three days later, on February 4, Carpenter was scheduled to sign final papers making her divorce official."
,32,14,HT,"Shortly after waking up on that day, she collapsed in her bedroom at her parents' home in Downey."
,33,14,N,
,34,14,HT,She was pronounced dead at Downey Community Hospital (now PIH Health Hospital - Downey) at 9:51 a.m.
,35,14,HT,"Carpenter's funeral was held February 8, 1983, at Downey United Methodist Church."
,36,14,N,
,37,14,N,
,38,14,HT,"Carpenter was buried at the Forest Lawn Memorial Park in Cypress, California."
,39,14,HT,"In 2003 her body was moved in order to be placed with her parents in a mausoleum at the Pierce Brothers Valley Oaks Memorial Park in Westlake Village, California."
,40,14,N,
,41,14,N,
,42,14,HT,"Two years later, the coroner told colleagues that Carpenter's heart failure was caused by repeated use of ipecac syrup, an over-the-counter emetic often used to induce vomiting in cases of overdosing or poisoning."
,43,14,N,
,44,14,N,
,0,16,N,
,1,16,N,
,2,16,N,
,3,16,HM,"In the BBC documentary Only Yesterday: The Carpenters Story, her friend Nicky Chinn said that John Lennon walked up to her at a Los Angeles restaurant and told her ""I want to tell you love, that you've got a fabulous voice."""
,4,16,N,
,5,16,HT,"In 1975, she was voted the best rock drummer in a poll of Playboy readers, beating Led Zeppelin's John Bonham."
,6,16,HT,"On October 12, 1983, shortly after her death, the Carpenters received a star on the Hollywood Walk of Fame."
,7,16,HT,"In 1999, VH1 ranked Carpenter at No. 29 on its list of the 100 Greatest Women of Rock and Roll."
,8,16,HT,"In 2010, Rolling Stone ranked Carpenter No. 94 on its list of the 100 Greatest Singers of All Time, calling her voice ""impossibly lush and almost shockingly intimate"", adding ""even the sappiest songs sound like she was staring directly into your eyes""."
,9,16,N,
,10,16,N,
,11,16,N,
,12,16,HT,"This originated from a mispronunciation of ""lead singer"" by a Japanese journalist in 1974, and she later wore a T-shirt with the nickname during live shows."
,0,18,HT,"A 43-minute film titled Superstar: The Karen Carpenter Story, directed by Todd Haynes, was released in 1987, and featured Barbie dolls as the characters."
,1,18,HT,It was withdrawn from circulation in 1990 after Haynes lost a copyright infringement lawsuit filed by Richard Carpenter.
,2,18,HT,"The film's title is derived from the Carpenters' 1971 hit song ""Superstar""."
,3,18,HT,"Over the years, it has developed into a cult film and was included in Entertainment Weekly's 2003 list of the top 50 cult movies."
