before,after,paragraphIndex,annotation,sentences
,0,0,HT,Anne K. Rasmussen (born 1959) is an American educator and ethnomusicologist.
,1,0,HT,Much of her research focuses on Arab music in the US and Islamic ritual and performance.
,2,0,HT,She has been the director of the William & Mary Middle Eastern Music Ensemble since 1994.
,3,0,HT,Rasmussen was named the William M. and Annie B. Bickers Professor of Middle Eastern Studies in 2014.
,0,2,HT,"Rasmussen received her B.A. from Northwestern University, her M.A. from the University of Denver, and her Ph.D. in ethnomusicology from the University of California, Los Angeles."
,1,2,N,
,0,4,N,
,1,4,HT,She produced four CD recordings documenting immigrant and community music in the United States.
,2,4,N,
,0,5,HT,"Rasmussen has been teaching courses in ethnomusicology at The College of William & Mary since 1993, where she also directs with Middle Eastern Music Ensemble."
,1,5,HT,Rasmussen accompanied Indonesian Qur'an reciter Maria Ulfah during the latter's 1999 tour of the United States under the auspices of the Middle East Studies Association of North America.
,2,5,HT,"In 2010 and 2011, she was hosted by the government of Oman and the Sultan Qaboos Cultural Center for her musicology research there."
,0,7,HT,"In 2002, Rasmussen won the Jaap Kunst Prize for her work ""The Qur'an in Indonesian Daily Life: The Public Project of Musical Oratory"" from the Society for Ethnomusicology."
,1,7,HT,This award is given to the best article published annually in the field of ethnomusicology.
,2,7,HT,"The purpose of this prize is ""[t]o recognize the most significant article in ethnomusicology written by a member of the Society for Ethnomusicology and published within the previous year (whether in the journal Ethnomusicology or in another journal or edited collection)."""
,0,11,N,
