before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Yuriy Galkin is a double-bassist and jazz composer of Russian origin, based in the United States."
,0,2,HT,Galkin was born in Russia and moved to the UK in 2005.
,1,2,N,
,2,2,HT,"While at the Royal Academy of Music in London, Galkin studied under Jeff Clyne, Duncan Hopkins, Gerard Presencer and Pete Churchill."
,3,2,N,
,4,2,HT,"In the late 2000s, Galkin founded the nine-piece Symbiosis Jazz Orchestra performing his own compositions."
,5,2,HT,"In October 2009, the orchestra recorded its first CD, which contained seven of Galkin's original works; it was released by F-IRE."
,6,2,HT,"Galkin's composition ""Evolvent"" won the 2010 Dankworth Prize for Jazz Composition."
,7,2,HT,Galkin moved to New York City in 2017.
,8,2,N,
,9,2,HT,"For Its Beauty Alone, which was released in 2019 and featured saxophonist David Binney, pianist Matt Mitchell, and drummer Rudy Royston."
