before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Horace Heidt (May 21, 1901 – December 1, 1986) was an American pianist, big band leader, and radio and television personality."
,1,0,HT,"His band, Horace Heidt and his Musical Knights, toured vaudeville and performed on radio and television during the 1930s and 1940s."
,0,2,HT,"Born in Alameda, California, United States, Heidt attended Culver Academies."
,1,2,N,
,2,2,N,
,3,2,N,
,0,4,N,
,1,4,N,
,2,4,HT,During the late 1930s on CBS he did Captain Dobbsie's Ship of Joy and Horace Heidt's Alemite Brigadiers before returning to NBC for 1937–39 broadcasts.
,3,4,N,
,4,4,HT,"In 1936, Horace Heidt conducted an ensemble of eight musicians all of whom played harmonica on Saturday evenings at the Drake Hotel in Chicago."
,5,4,N,
,6,4,N,
,7,4,N,
,0,5,HT,He and his band played on the NBC Pot o' Gold radio show (1939–41).
,1,5,HT,"The 1941 film of the same title, produced by James Roosevelt (son of the U.S. president) and directed by George Marshall, starred James Stewart and Paulette Goddard, and it featured Heidt portraying himself with his band."
,2,5,N,
,3,5,HT,"The movie gives a fairly accurate depiction of Heidt's radio show but features staged sequences, such as a scene in which a Minnesota farmer (allegedly phoned at random by Heidt during his radio show) is played by well-known character actor John Qualen."
,4,5,HT,"From 1940 to 1944 he did Tums Treasure Chest, followed by 1943–45 shows on the Blue Network."
,5,5,HT,Lucky Strike sponsored The American Way on CBS in 1953.
,6,5,HT,"On December 7, 1947, Heidt shortly came out of his retirement and founded a talent show."
,7,5,N,
,8,5,HT,"He died in December 1986, and was interred at Forest Lawn Memorial Park in Hollywood Hills, Los Angeles."
,0,7,HT,"For his contribution to radio, Heidt has a star on the Hollywood Walk of Fame at 1631 Vine Street; and a second star for his contribution to television at 6628 Hollywood Boulevard."
,1,7,HT,"In 2001, a Golden Palm Star on the Palm Springs Walk of Stars was dedicated to him."
,2,7,HT,"Heidt developed an early apartment complex in the San Fernando Valley community of Sherman Oaks, in Los Angeles, so that his band members would have a place to live when they were in town for gigs, and many of the band members eventually retired there together."
,3,7,N,
,0,10,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,HT,"""It's in the Book"" sung by Johnny Standley was US Billboard 1-1952 (2 weeks) million seller."
