before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Martin Jackson (born 30 August 1955 in Manchester, England) is a British drummer who has played with several bands from Manchester, although his most successful roles were with Magazine in 1978 with the release of the influential Real Life album, and Swing Out Sister in 1986, with the hit song ""Breakout""."
,0,2,N,
,0,3,HT,"In 1977, he answered an ad placed by ex-Buzzcocks Howard Devoto, who solicited musicians to form a new band, and joined the fledgling Magazine, which began to be very influential among future rock musicians."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,HT,"In 1984, he teamed up with DJ Greg Wilson and keyboard friend Andy Connell to create an album called UK Electro."
,7,3,HT,"Connell and Jackson later collaborated with Design 9, alongside Steven Murray of the power-pop band Fast Cars and Haydn Rydings from Two-Tone Pinks but they left the project to form Swing Out Sister with singer Corinne Drewery in 1985."
,8,3,HT,"Jackson played drums on their debut album in 1987, but left the band in the middle of recording Swing Out Sister's second album Kaleidoscope World."
