before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,0,1,HT,"Born in Ōbu, Aichi, she started her training in Japan as a part of the Suzuki Method program and was part of a tour of the United States."
,1,1,HT,She is a graduate of the Juilliard School (1989) where her teacher was Dorothy DeLay.
,2,1,HT,"Ms. Takezawa won the gold medal in 1986, and served as a judge for the International Violin Competition of Indianapolis."
,0,2,N,
,0,4,N,
,0,5,N,
,0,6,N,
,1,6,N,
,0,7,N,
,0,8,N,
,0,10,HT,"RCA Victor Red SealBartók / Brahms / Chaminade / Falla / TchaikovskyKyoko Takezawa, violin"
,0,12,N,
,0,14,N,
,0,15,N,
,0,16,N,
,0,17,N,
,0,18,N,
,0,19,N,
,0,20,N,
,0,21,N,
,0,24,N,
,0,25,N,
,0,26,N,
,0,27,N,
