before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Miguel Steward, better known as Miguel Migs, is an American deep house DJ and producer and founder of Salted Music, an independent electronic dance music record label based in San Francisco, California."
,0,2,HT,"Migs began his music career at 18 years old, as a lead guitarist and songwriter for a Santa Cruz local band called Zion Sounds."
0.0,1,2,HM,"Migs began his music career at 18 years old, as a lead guitarist and songwriter for a Santa Cruz local band called Zion Sounds. The band split up in the mid-1990s, however Zion Sounds' African and Jamaican style is said to have been a major influence in Migs' personal career."
,2,2,HT,"After the band dissolved, Migs went on to explore electronic music production thus creating his unique and soulful sound."
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,HT,"In 1998, Miguel co-founded the deep house record label Transport Recordings, along with fellow DJ MFR and Naked Music label director Bruno Ybarra."
,7,2,HM,"Migs was credited for his soul-driven vibes and hailed as one of the pioneers of the nascent house and chill-out revival scene alongside Dimitri from Paris and Bob Sinclar as a result of his early foray into Deep House in the late 1990s and early 2000s, releasing several highly sought after singles and remixes under the Petalpusher pseudonym."
,8,2,HT,"In 2005 he founded Salted Music, an independent record label."
,0,4,HT,In 2009 Miguel Migs' Salted Music won the Independent Music Awards Vox Pop vote for best Indie Label Site.
,0,5,HT,"Miguel Migs grew up in Northern California on his parent's diverse collection of classic rock, blues, funk, soul and reggae records – which helped set the tone for his musical inspirations."
,1,5,N,
,0,6,HT,Migs emerged from the '90s deep house underground scene to become the kind of artist who transcends the stylistic limitations of a genre so very few can.
,1,6,HT,His musical journey began after picking up a guitar in his early teenage years and his first outlet was writing songs and playing in Dub/Reggae bands.
,2,6,HT,"Although Migs always loved and listened to all different styles of music, in the early 1990s he connected to the soulful sounds of Deep House."
,3,6,N,
,4,6,HT,"And by the time the new millennium dawned, a string of releases and remixes on numerous leading indie dance labels earned him an enviable reputation among discerning dance music fans worldwide."
,5,6,N,
,0,7,HT,"His well-received 2002 debut album Colorful You was released on the legendary Astralwerks label, and Migs began to attract attention from the broader music community, remixing big-name artists as diverse as Macy Gray, Lionel Richie and Britney Spears."
,1,7,HT,"After years of relentless nonstop global touring, his 2007 follow-up album Those Things saw him collaborating with big-hitting names like hip-hop legend Sadat X and reggae icon Junior Reid, among others."
,2,7,N,
,0,8,N,
,1,8,HT,"Founded in 2004, he launched Salted Music as a creative outlet for, in his own words, “music I like to play as a DJ, those B-side dubs, that underground creative feel."
,2,8,N,
,3,8,N,
,0,9,HM,"Migs’ last album Outside the Skyline (which debuted in the iTunes top 10 dance chart and received rave reviews by top publications) featured various collaborators including disco diva Evelyn ""Champagne"" King, reggae legends Half-Pint and Freddie McGregor, Meshell Ndegeocello, Berlin based jazz singer Georg Levin and bossa nova star Bebel Gilberto, who all make an appearance on the album, alongside two vocalists who've been regular collaborators through the years, Aya and Lisa Shaw."
,0,11,HT,"In 2004, Miguel Migs started his own record label, Salted Music."
,1,11,N,
,0,12,N,
,1,12,N,
,0,25,N,
,1,25,N,
,0,26,N,
,1,26,HT,Summer Spectrum (with DJ Rasoul)
,0,30,N,
,1,30,N,
,0,31,N,
,1,31,N,
,0,35,N,
,1,35,N,
,0,47,N,
,1,47,HT,"Goldclub Series Presents Klub Love (Promo, with Maurizio Aviles)"
,0,50,N,
