before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ashley Allyn Roberts (born September 14, 1981) is an American singer, dancer, and television personality."
,1,0,N,
,0,1,HT,"In 2014, Roberts released her debut solo studio album, Butterfly Effect."
,1,1,N,
,2,1,N,
,3,1,N,
,0,4,HT,"Roberts was born in Phoenix, Arizona, and attended Shadow Mountain High School."
,1,4,N,
,2,4,N,
,3,4,N,
,0,5,HT,"Roberts' hair was brunette during her teenage years, as shown in Aaron Carter's ""Oh Aaron"" and ""Not Too Young, Not Too Old"" music videos."
,1,5,HT,"During high school summer breaks, Roberts traveled to California to study modern dance."
,2,5,HT,"After high school, at 19 years old, she moved permanently to Los Angeles."
,3,5,N,
,4,5,N,
,0,7,HT,"Within six months of her move, Roberts auditioned for the Pussycat Dolls."
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,N,
,5,7,N,
,6,7,N,
,7,7,N,
,0,9,HT,"On January 29, 2010, Jessica Sutta revealed to E!"
,1,9,HT,"Online that she had been ousted from the group, following a broken rib she sustained whilst on tour with the group, and thus confirmed her exit.[53] On February 26, Kimberly Wyatt confirmed she was also leaving the group.[54]"
,2,9,HT,"The next day, Ashley Roberts announced her departure from the group via her website.[53] In a letter to her fans, she made the following announcement:"
,0,11,HT,"Wyatt would later go on to confirm that all of the members had left the group, including Melody Thornton.[55]Despite these changes, on May 24, a rumored third line-up would join Scherzinger.[56]"
,1,11,N,
,2,11,N,
,3,11,HT,"Production lasted from August 8 to September 17, 2007, and the film was directed by Darren Grant and distributed by The Weinstein Company."
,4,11,N,
,0,13,N,
,1,13,HT,"In 2010, Roberts released her first solo song, a cover of ""A Summer Place"" and was released on iTunes on September 28."
,2,13,N,
,3,13,HT,"On June 14, 2012, she made a cameo appearance in Bobby Newberry's music video for his debut single ""Dirrty Up"", with ex-bandmate Melody Thornton."
,4,13,HT,"On October 10, 2012, Roberts released a preview of a cover version of Bobby Newberry's ""All In A Day"", produced by the Invaders."
,5,13,N,
,6,13,HT,"On November 5, 2012, Roberts announced that her first official solo single would be ""Yesterday""  and would be released that week."
,0,14,HT,"On November 7, 2012, it was confirmed that Roberts would compete in the twelfth series of the British reality show I'm a Celebrity...Get Me Out of Here!, airing on ITV finishing as runner-up to Charlie Brooks."
,1,14,HT,"Despite not winning, she proved to be a popular public figure during her time on the show and it launched her solo career in the United Kingdom."
,0,15,HT,"On May 25, 2014, Roberts' single ""Clockwork"" was released."
,1,15,HT,"On September 1, 2014, Roberts' debut album, Butterfly Effect, recorded at Metropolis in Chiswick, London was released."
1.0,2,15,HM,"On September 1, 2014, Roberts' debut album, Butterfly Effect, recorded at Metropolis in Chiswick, London was released. It was preceded by new single ""Woman Up""."
,3,15,HT,"In late 2018, Roberts appeared on Strictly Come Dancing in the United Kingdom and finished as a finalist."
,0,17,HT,"In June 2019, Roberts became the showbiz correspondent of the Heart Breakfast, a British radio show hosted by Jamie Theakston and Amanda Holden."
,1,17,HT,"That following month, she made her West End debut, portraying Dawn, in the musical, Waitress."
,2,17,HT,"On November 29, 2019, after months of speculation for a possible Pussycat Dolls reunion, Roberts along with Bachar, Scherzinger, Sutta, and Wyatt confirmed their reunion on Heart radio station, where they also announced a tour originally scheduled for 2020."
,3,17,N,
,4,17,N,
,5,17,N,
,6,17,N,
,0,20,N,
,1,20,HT,"She worked on her acting, and was a host on Maxim Does Spring Break on E!."
,2,20,N,
,3,20,HT,"She appeared on 90210 in the episode ""Into the Wild"" which aired on November 5, 2010, where she played a stripper."
,0,21,HT,"On November 7, 2012, it was confirmed that Roberts would compete in the twelfth series of the British reality show I'm a Celebrity...Get Me Out of Here!."
,1,21,N,
,0,22,HT,"In December 2012, it was confirmed that Roberts would be one of the judges on the British celebrity skating show Dancing on Ice, from its eighth series."
,1,22,HT,She returned as a judge for its ninth series in 2014.
,0,24,HT,"In 2014, she hosted WWE Legends' House, a show which featured several wrestling legends living together and Roberts would provide them daily challenges."
,1,24,N,
,0,25,HT,"In December 2014, Roberts was announced as a contestant for the second series of The Jump."
,1,25,HT,She was eliminated in the second week.
,0,27,HT,Roberts appeared alongside Jamie Theakston on Channel 4's Celebrity Gogglebox in 2020.
,0,29,N,
,1,29,N,
,2,29,HT,"They finished as joint runners-up to winners Stacey Dooley and Kevin Clifton on December 15, 2018."
,0,30,N,
,0,32,HT,"In March 2013, Roberts was announced as Garnier's new self-tan spokesmodel and the face of Ambre Solaire"
,1,32,N,
,2,32,HT,"Roberts has launched her first line of lingerie designed for the beach in Sydney, Australia."
,3,32,HT,"In 2016, Roberts designed a women's shoe collection for spring/summer 2017 called ALLYN, after her middle name."
