before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Perfecto ""Perf"" de Castro (born August 14, 1974) is a Filipino musician, currently focusing on Classical and Flamenco music played on the Ten-string guitar, but perhaps best known for having been a celebrated fixture in the Philippine alternative rock scene during the 1990s."
,1,0,HT,"During the course of that decade, he was one of the original members of the alternative rock band Rivermaya, founded the band Triaxis, and also collaborated with the seminal Filipino rapper Francis Magalona and Filipino hard rock band Wolfgang."
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,0,3,HT,"De Castro started learning classical guitar at 13 but switched to electric guitar after less than a year, and spent the next decade learning, playing and teaching electric guitar."
,1,3,HT,"He was introduced to the ten-string classical guitar by Jose Valdez in 1998, and has since then concentrated on this instrument."
,2,3,N,
,0,4,HM,"In 2004, de Castro relocated to Los Angeles, CA where he continues to record, perform and teach the guitar."
,1,4,HM,"On January 9, 2016, he re-united with his former Rivermaya co-members, Nathan Azarcon, Mark Escueta and Rico Blanco for a ""secret mini semi-reunion"", following his gig at 19 East, Taguig."
,2,4,HT,"On September 7, 2018, Perf De Castro performed in the launching of the Hollywood Wish Bus at Universal CityWalk with Introvoys, 90s band, and Robin Nievera, the DJ for The Roadshow program of Wish 107.5."
,0,9,HT,3rd place 1999 NAMCYA Classical Guitar Category C
,0,11,HT,"2001 Awit Award for Best Rap Recording, “Luv 4 Lyf”, Francis M artist and co-producer"
,0,13,N,
,0,14,HT,"1995 FreeMan, Francis M., BMG Pilipinas (guest artist)"
,0,19,HT,"1999 Marc Velasco, Marc Velasco, Epic/Sony Music (guest artist)"
,0,20,HT,"2000 Nescafe Open Up Party, various artists/Mike Hanopol, Mike Hanopol, BMG Pilipinas (guest artist)"
,0,21,HT,"2000 FreeMan 2, Francis M, BMG Pilipinas (guest artist)"
,0,23,HT,"2006 A Journey Through Ten Strings, Perfecto de Castro, Independent releaseas a producer1994 RiverMaya , Rivermaya, BMG Pilipinas"
,0,28,HT,"1999 Marc Velasco, Marc Velasco, Epic / Sony Music"
,0,29,HT,"2000 FreeMan 2, Francis M., BMG Pilipinas"
