before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Lou Gramm (born Louis Andrew Grammatico; May 2, 1950) is an American rock singer-songwriter, best known for being the lead singer of the rock band Foreigner from 1977 to 1990 and 1992 to 2003 during which time the band had numerous Top 5 albums and singles."
,0,2,HM,"Louis Andrew Grammatico was born on May 2, 1950, in Rochester, New York, the son of Nikki (nee Masetta), a singer, and Bennie Grammatico, a band leader and trumpeter."
,1,2,HT,"He attended Gates-Chili High School in Rochester, graduating with the class of 1968, and majored in education and art at Monroe Community College."
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,HT,"A year earlier, Gramm met his future bandmate Mick Jones."
,6,5,N,
,7,5,N,
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,HT,"With Foreigner, Gramm became one of the most successful rock vocalists of the late 1970s and 1980s."
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,HT,"Gramm wanted the band to remain true to its purer rock origins, favoring music with a solid drum and guitar structure, whereas Jones embraced the 1980s style of synthesizer ballads."
,5,8,N,
,6,8,N,
,7,8,N,
,8,8,N,
,9,8,N,
,10,8,N,
,11,8,N,
,12,8,N,
,0,10,HT,"Gramm announced his departure from Foreigner in May 1990 due to differences with Jones, and to focus on his solo career."
,1,10,HT,Gramm left the group in 1990 to form Shadow King  with close friend and former Black Sheep bassist Bruce Turgon.
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,N,
,7,10,HT,"Also in 1991, Gramm contributed the song ""One Dream"" to the movie Highlander II: The Quickening."
,8,10,HT,Gramm rejoined Foreigner in May 1992 after working out his differences with Jones during the Los Angeles riots.
,9,10,N,
,10,10,HT,"In 1996, Jones invited Gramm to perform backing vocals on a cover version of ""I Want to Know What Love Is"" he was producing for the Australian singer Tina Arena."
,11,10,N,
,12,10,HT,"In 1997, Gramm provided vocals for Christian rock band Petra's album entitled Petra Praise 2: We Need Jesus."
,13,10,HT,"In April 1997, on the eve of a Japan tour, Gramm was diagnosed with a benign brain tumor and underwent surgery."
,14,10,N,
,15,10,HT,"By 1998, Gramm was back touring with Foreigner."
,0,12,HT,"In early 2003, Gramm once again departed from Foreigner."
,1,12,HT,The Lou Gramm Band released a Christian rock album in 2009.
,2,12,HT,In May 2013 Lou released his book Juke Box Hero -
,3,12,HT,My five decades in rock 'n' Roll where he tells his story.
,0,13,HT,"Gramm was inducted to the Songwriters Hall of Fame on June 13, 2013."
,1,13,HT,"On July 20, 2017, Gramm joined Foreigner for three songs during an encore at Jones Beach Theatre in Long Island, New York."
,2,13,HT,"On December 29, 2018, Gramm announced on stage in Schenectady, New York that he was retiring from touring."
,3,13,N,
,0,14,N,
,1,14,HT,"Gramm performed lead vocals on the track ""Sometimes"" on the 2019 album The Secret by Alan Parsons."
,2,14,N,
,3,14,N,
,4,14,N,
,5,14,N,
,6,14,N,
,7,14,N,
,8,14,N,
,9,14,N,
,10,14,N,
,0,16,HT,"In 1992, Gramm, after having completed a stint in drug rehabilitation, became a born again Christian."
,1,16,HT,"In April 1997, Gramm was diagnosed with a type of brain tumor called a craniopharyngioma."
,2,16,N,
,3,16,N,
,4,16,N,
,5,16,HT,"In Rochester in the late 1960s and early '70s, Gramm remembers, it wasn't difficult to find a summer night drag race."
,6,16,N,
,7,16,HT,"As of 2017, Gramm is married to Robyn Grammatico."
,8,16,N,
,9,16,N,
,0,35,HT,"Ben Gramm – drums (2003–2016, 2018)"
,0,36,HT,"AD Zimmer – bass guitar, backing vocals (2010–2018)"
,0,37,HT,"Michael Staertow – lead guitar, backing vocals (2012–2018)"
,0,38,HT,"Scott Gilman – saxophone, rhythm guitar, backing vocals (2016–2018)"
,0,39,HT,"Jeff Jacobs – keyboards, backing vocals (2017–2018)Timeline"
