before,after,paragraphIndex,annotation,sentences
,0,0,HT,Özge Ece Üner (born 21 July 1981) is a Turkish TV presenter and news anchor.
,1,0,N,
,0,2,HT,Üner was born on 21 July 1981 in Istanbul.
,1,2,N,
,2,2,HT,"After finishing her studies at Koç Private High School, she enrolled in Koç University School of Sociology and History and graduated in 2003."
,3,2,HT,She studied French at Paris-Sorbonne University and took courses on the European Union in Brussels.
,4,2,HT,She eventually got a degree in television presenting and finished first in her class.
,5,2,HT,Üner started her career in the Sociology Department of Koç University in 1999 as an intern.
,6,2,HT,During the 2003 Iraq War she worked as a reporter for NTV News Center.
,7,2,HT,"From 2002 to 2006, she was involved in reporting on diplomatic and economic news for NTV."
,8,2,HT,"She interviewed and reported on a number of politicians and statesmen, including Iran and Israel parliament speakers, Iran interior minister, Czech Republic's president, US Department of Defense adviser Richard Perle, Bill Clinton's adviser Richard Holbrooke, US Ambassadors to Turkey, as well as British, Russian, French and German ministers of state."
,9,2,HT,"Besides politics, she made news from the Formula 1 races in Bahrain."
,10,2,HT,She was awarded a plaque for her contribution as a journalist to the Formula 1 Grand Prix held in Istanbul in August 2005.
,11,2,HT,"In early 2006, she left NTV and began working as a reporter for Star TV for a short period."
,12,2,HT,"In May 2006, she joined CNN Türk's sports department and pretsented sports news on weekends."
,13,2,HT,"In March 2007, together with Orkun Yazgan she began presenting the program Yeni Gün on CNN Türk."
,14,2,HT,"In August 2009, she started working for Habertürk TV."
,15,2,HT,"In 2010, she presented the discussion program Olduğu Gibi and the next year she was left in charge of the news program"
,16,2,N,
,17,2,N,
,18,2,HT,"On 6 January 2014, she became the main news bulletin presenter on Show TV, a position she held until 5 June 2015 when she was replaced by Jülide Ateş."
,19,2,HT,"After Ateş's resignation from her position, Üner returned to her previous position on Show TV on 8 January 2018."
