before,after,paragraphIndex,annotation,sentences
,0,0,HT,Frank London (born 1958) is an American klezmer trumpeter who also plays jazz and world music.
,0,2,HT,London was born to a Reform Jewish family and grew up in New York and Connecticut.
,1,2,HT,He started playing the trumpet in fourth grade.
,0,4,HT,London received a B.A. in Afro-American music from the New England Conservatory in 1980.
,1,4,N,
,2,4,HT,"He is a member of The Klezmatics, Hasidic New Wave, and leads Frank London's Klezmer Brass Allstars."
,3,4,N,
,4,4,HT,He served as conductor and music director for David Byrne and Robert Wilson's The Knee Plays and has collaborated with the Palestinian American violinist Simon Shaheen.
,0,5,N,
,0,11,N,
,0,14,N,
,0,21,N,
,0,26,N,
,0,30,N,
0.0,1,30,HM,"London has composed numerous works for theater, dance, and film, and is the recipient of several Meet the Composer grants. Some of his major works include the folk opera A Night in the Old Marketplace (based on Y. L. Peretz's Bay nakht oyfn altn mark); Davenen, a dance for the Pilobolus Dance Theatre and the Klezmatics; Great Small Works' The Memoirs of Gluckel of Hameln, and Min Tanaka's Romance."
1.0,2,30,HM,"Some of his major works include the folk opera A Night in the Old Marketplace (based on Y. L. Peretz's Bay nakht oyfn altn mark); Davenen, a dance for the Pilobolus Dance Theatre and the Klezmatics; Great Small Works' The Memoirs of Gluckel of Hameln, and Min Tanaka's Romance. In 2011, A Night in the Old Marketplace was workshopped and premiered at MassMOCA."
,0,31,HT,"He has also composed music for films, including John Sayles' The Brother from Another Planet (1984) and Men With Guns (1997), Yvonne Rainer's Murder and Murder, the Czech-American Marionette Theater's Golem, and Tamar Rogoff's Ivye Project."
,0,33,N,
,1,33,N,
,2,33,N,
