before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ngawang Choephel (born 1966) is a documentary filmmaker, director and producer."
,0,2,HT,Choephel was born in western Tibet in 1966.
,1,2,HT,He and his mother fled the hardship of Chinese occupation to India when he was two years old.
,2,2,HT,He grew up in a Tibetan settlement in Southern India and attended the Central School for Tibetans-CST until the age of 15.
,3,2,HT,"In 1992 he graduated from the Tibetan Institute of Performing Arts-TIPA in Dharamshala, India."
,0,4,HT,"Prior to filmmaking, Choephel was a music teacher in Tibetan schools in India, where he taught Tibetan folk music to hundreds of children from exile communities."
,1,4,N,
,2,4,HT,"His passion for music garnered him a Fulbright scholarship in 1993 to study international music and filmmaking at  Middlebury College in Vermont, United States."
2.0,3,4,HM,"His passion for music garnered him a Fulbright scholarship in 1993 to study international music and filmmaking at  Middlebury College in Vermont, United States. He is also a recipient of Middlebury College's Honorary Doctor of Arts Degree, Peace Abbey's Courage of Conscience Award, Lobsang Wangyal's Best Act in Exile Award, and is a Sundance Institute Fellow."
,0,6,HT,In August 1995 Choephel went to Tibet in order to record and videotape Tibetan folk songs for his documentary film.
,1,6,HT,"However, in September 1995 he was arrested by Chinese authorities, being charged with ""espionage and counter-revolutionary activities"" while he was filming his documentary."
,2,6,HT,He was sentenced to 18 years imprisonment.
,0,8,HT,In August 2000 Choephel's mother and uncle were allowed to visit him.
,1,8,N,
,2,8,N,
,0,9,HT,A highly publicized international campaign that began with his mother's solitary protests finally secured his release in 2002.
,1,9,HT,"His case received international attention and support from U.S. Senators James Jeffords and Patrick Leahy of Vermont, U.S. House of Representatives member from Vermont, Bernie Sanders and musicians Annie Lennox, and Paul McCartney."
,2,9,HT,"Chophel was finally released in 2002 on ""medical parole"" from Chengdu prison after 6 years imprisonment."
,0,11,HT,Choephel resumed working on his documentary film project upon his release from prison in 2002.
,1,11,HT,"He directed and produced Tibet in Song, which is his first feature-length documentary on traditional Tibetan folk music and his own harrowing journey into the past fifty years of cultural repression inside Chinese controlled Tibet."
,2,11,N,
,3,11,N,
,0,12,N,
,1,12,N,
,0,13,HT,"""Missing in Tibet"", a film realised on his story received the prize for ""best Human Rights Film"" at a film festival in Taos, New Mexico."
,1,13,HT,Ngawang Choephel currently resides in the United States and continues to be a high-profile member of the exiled Tibetan community.
