before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Kris Angelica A. Dela Cruz (born January 2, 1999) is a Filipina singer and a television personality."
,1,0,HT,"In 2009, when she was only 10 years old, she became a contestant in noontime show Eat Bulaga's Birit Baby, and was declared first runner-up."
,2,0,N,
,0,2,N,
,0,4,HT,"In 2011, she was discovered by David Foster via the online talent search ""Born to Sing"" and was invited to perform at the ""Hit Man Returns: David Foster & Friends"" concert at the Araneta Coliseum."
,1,4,HT,It was in 2012 when Kris Angelica became part of the RED Models and Talents Manila family and was able to perform and showcase her singing powers via MyPhone's Nationwide Tour.
,2,4,HM,"In her performance in Tacloban City with MyPhone's brand endorser Daniel Padilla, her video performance of Gloc 9's Hit ""Sirena"" became popular on Facebook, garnering almost 2 Million views within one day."
,3,4,HT,"RED Models and Talents Manila produced her first single and music video entitled ""Nasaan Ka Na"" in 2013."
,0,6,HT,"On June 23, 2015, her official debut single was launched exclusively on Spotify under VIVA records entitled ""Sabi-Sabi"" which is written and composed by Thyro and Yumi, the genius songwriters behind the hit songs ""Dati"" by Sam Concepcion, ""Hanap-Hanap"" by James Reid , ""Para-paraan"" by Nadine Lustre, and Sarah Geronimo's ""Ikot-Ikot"" and ""Kilometro."
,1,6,N,
,2,6,N,
