before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Asa F. Martin (June 25, 1900 – August 15, 1979) was an American old-time musician, singer, and guitarist, who made many recordings during the 1920s and 1930s and was closely associated with renowned fiddle player Doc Roberts, for whom he played rhythm guitar."
,1,0,N,
,0,2,HT,"Martin was born in Winchester, Kentucky, into a music-loving family."
,1,2,N,
,2,2,N,
,3,2,HT,"In the early 1920s, he played in several dance bands, and in the meantime, he worked in a cinema as a background musician for silent movies."
,4,2,N,
,5,2,HT,Martin met fiddler Doc Roberts at a fiddler's convention in Winchester.
,6,2,HT,"They began performing together, and soon, Martin and Roberts went to Richmond, Indiana, for a recording session."
,7,2,HT,"Martin made his recording debut with Doc Roberts on May 14, 1928, for Gennett Records."
,8,2,N,
,9,2,N,
,10,2,HT,"At their second session in August 1928, Doc Roberts' son James was added as a singer."
,11,2,HT,"In 1931, the band switched to ARC Records."
,12,2,HT,"In addition to being a recording star, Martin performed on radio stations in Kentucky and Cincinnati, Ohio."
,13,2,HT,"In 1935, he hired an aspiring young banjo player, David Akeman."
,14,2,HT,"Martin gave Akeman the moniker ""String Beans"" during an onstage presentation when he could not remember the banjo player's name."
,15,2,N,
,16,2,N,
,0,3,HT,Martin retired from music in the 1940s and went to work at a steel plant in Ohio.
,1,3,HT,"In the 1950s, he moved to Irvine, Kentucky, where he had purchased land just outside the town."
,2,3,HT,"He resumed his musical career on a small-scale basis in the 1960s with his new band, the Cumberland Rangers."
,3,3,N,
,4,3,HT,Martin died at home in 1979 from a heart attack.
