before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"Her debut album, Trouble, was released in 2004 under Reprise Records."
,2,0,N,
,3,0,HT,"McKee has written 10 singles that have reached number one in either the United States or the United Kingdom, which have sold more than 30 million copies worldwide combined."
,4,0,HT,"In 2013, McKee made a return to music with a slew of singles, including ""American Girl""."
,5,0,HT,"She would later independently release an EP, Bombastic (2015)."
,0,1,HT,"McKee is particularly known for collaborating with pop singer Katy Perry, and the duo has written the hits ""California Gurls"", ""Teenage Dream"", ""Last Friday Night (T.G.I.F.)"", ""Part of Me"", ""Wide Awake"", and ""Roar"" together."
,1,1,N,
,2,1,N,
,3,1,N,
,0,4,HT,"McKee was born in Vacaville, California, and raised in Seattle, Washington."
,1,4,HT,"She studied classical piano and became a member of the Seattle Girls Choir Prime Voci at age 12, and toured with the choir throughout North America and Europe."
,2,4,HT,"She recorded two albums with the choir, titled Jackson Berkey Meets The Seattle Girls' Choir and Cantate 2000."
,3,4,N,
,4,4,N,
,5,4,HT,"According to McKee, this was the moment when she realized she had to be ""more than just a singer,"" but a songwriter, as well."
,0,7,HT,"By age 15, McKee was writing songs and performing in the Seattle area."
,1,7,N,
,2,7,N,
,3,7,HT,"He flew her to Los Angeles,  and welcomed her into his family; she was only 17 at the time."
,4,7,N,
,5,7,N,
,6,7,HT,"After more than a year, Filkow signed Bonnie to Warner Bros. Records in one of the most lucrative signings ever for a new artist."
,0,8,HT,"Her debut album Trouble was recorded across a period of two years by producers Bob Power and Rob Cavallo, and commercially released on September 28, 2004."
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,N,
,8,8,N,
,9,8,HT,"According to McKee, she ""downward-spiraled"" and began to abuse crystal meth, an addiction with which she struggled for several years."
,10,8,HT,She was dropped from the label after defacing the CEO's car with lipstick during the middle of the night.
,0,10,N,
,1,10,HT,"She lived in poverty, without hot water, a cell phone, or a car, while spending many hours in the recording studio, learning how to use Pro Tools and crafting new songs alongside Elliott Yamin and Leighton Meester."
,2,10,HT,"In 2009, McKee was introduced to music producer Dr. Luke by her manager Josh Abraham."
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,HT,"McKee co-wrote three singles from the album, ""California Gurls"", ""Teenage Dream"", and ""Last Friday Night (T.G.I.F.)"", the last of which was inspired by McKee and Perry's misadventures in their teenaged years."
,7,10,HT,"Each of the singles topped the Billboard Hot 100 chart, and they earned McKee several BMI Pop Awards in 2011 and 2012 for her role as a songwriter."
,8,10,N,
,9,10,N,
,0,11,HT,"In 2012, McKee co-wrote two songs that appeared on Adam Lambert's album Trespassing, which debuted at number one  on the Billboard 200 Album Chart."
,1,11,N,
,2,11,N,
,3,11,N,
,4,11,HT,"In 2013, McKee was awarded with three more BMI Pop awards for her songwriting work on Katy Perry's ""Wide Awake"" and ""Part of Me"", as well as Britney Spears' ""Hold It Against Me""."
,0,12,HT,"McKee's first single under Epic Records was ""American Girl"", which was released on July 23, 2013."
,1,12,HT,"She posted a promotional video for ""American Girl"" on YouTube in June 2013 which garnered 2.3 million views."
,2,12,N,
,3,12,HT,"In October, McKee released a new song titled ""Sleepwalker""."
,4,12,N,
,5,12,HT,"The music video premiered on October 17, 2013, and starred McKee and Kelsey Chow."
,6,12,HT,"McKee had spent several years under a joint deal between Epic and Kemosabe Records, and had planned to release her second studio album in the summer of 2014."
,7,12,N,
,8,12,N,
,0,13,N,
,1,13,HT,"2014–present: Independent career, standalone singles and Bombastic ="
,2,13,N,
,0,14,HT,"On December 18, 2014, McKee released a song called ""California Winter"" on to her SoundCloud and iTunes."
,1,14,HT,This song not having Kemosabe or Epic Records' name attached to it on iTunes caused people to question whether or not she had been dropped or left.
,2,14,HT,"On April 12, 2015, in an interview with Ultimate Music, she announced she had departed from Epic Records."
,3,14,N,
,4,14,HT,She said that she is releasing her second extended play in June.
,5,14,N,
,6,14,N,
,7,14,HT,"At the Billboard Music Awards 2015, McKee revealed in an interview that Charlie Puth (a close friend), with whom she had previously worked on her song ""California Winter"", had co-written her next single, which she also said would be released in the next week."
,8,14,N,
,9,14,N,
,10,14,N,
,11,14,HT,"McKee is set to appear in Eden xo's music video for her single ""The Weekend""."
,12,14,N,
,13,14,HT,"The ""Bombastic"" EP was released on June 30, being her first album release since her 2004 debut"
,14,14,N,
,15,14,HT,"On July 1, McKee announced on a live stream she was trying to get back the rights to the songs she had previously recorded with her former label Epic Records, so she could finally get to release them; she also confirmed physical copies of the ""Bombastic"" EP were being released in the coming months."
,16,14,HT,"For Christmas celebration, McKee released a special called ""California Winter Extravaganza"" in her YouTube account on December 16, which features Ferras, Sarah Hudson, Lindsey Stirling, Todrick Hall, Karmin, Eden xo, Paper Pilots, and Bridget Marquardt."
,17,14,HT,"On January 12, 2016, McKee released the music video for ""Wasted Youth"" on her VEVO channel."
,18,14,HT,"She uploaded a cover of Prince's song, ""When Doves Cry"" on her YouTube channel on April 28, 2016, as a tribute to Prince following his death on April 21, 2016."
,19,14,N,
,20,14,N,
,21,14,N,
,22,14,HT,"On June 21, 2016, McKee released ""I Want It All"" as the third single from the EP and published the music video on her VEVO account."
,0,15,HT,"In September 2016, in collaboration with Quest Nutrition brand, McKee released the video for the song ""Stud Muffin"" inspired by the movie Grease."
,1,15,HT,"On November 2, 2016, McKee released ""Easy"" as the fourth and final single from the EP and published the music video on her VEVO account."
,2,15,HT,"Mckee featured on Norwegian DJ Kygo's track ""Riding Shotgun"" from his album Kids in Love, which was released on November 3, 2017."
,3,15,HT,"In 2020, McKee expanded her storytelling by writing, directing, scoring, editing and starring in her first short film April Kills"
,4,15,HT,The Vibe where she plays both of the main characters (April and Lola).
,5,15,N,
,0,19,N,
,0,30,N,
