before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Mic Conway (born 15 February 1951) is an Australian vocalist and with his brother, Jim Conway, was a co-founder of the 1970s humour, theatre and rock group, The Captain Matchbox Whoopee Band."
,1,0,N,
,0,1,N,
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,HT,"Also in the 1970s, he joined the Pram Factory Theatre and created the Soapbox Circus with Matchbox where he served as the ringmaster, musician, juggler and acrobat."
,4,3,N,
,5,3,HT,"Conway was a member of the Conway Brothers Hiccups Orchestra from 1984–1988 and toured the UK in 1986 appearing at the Edinburgh Festival, the Capitol Music Festival and the Newcastle Festival."
,6,3,N,
,7,3,HT,"He reinvented himself as a children's performer in the 1990s, appearing on shows such as Humphrey B. Bear (on which he was known as 'Magic Mic'), Play School, Mr. Squiggle and ABC 4 Kids, and Conway received an ARIA (Australian Recording Industry Association) award in 1994."
,8,3,HT,"Conway was a regular part of The Wiggles where he provided the voice of Wags the Dog for the TV series in the 1990s and 2000s, co-wrote songs, and made appearances on various videos, including the group's feature movie."
,9,3,N,
