before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Sir John Eliot Gardiner  (born 20 April 1943) is an English conductor, particularly known for his performances of the works of Johann Sebastian Bach."
,0,2,HT,"Born in Fontmell Magna, Dorset, son of Rolf Gardiner and Marabel Hodgkin, Gardiner's early musical experience came largely through singing with his family and in a local church choir."
,1,2,N,
,2,2,N,
,3,2,HT,"He was educated at Bryanston School, then studied history at King's College, Cambridge, where his tutor was the social anthropologist Edmund Leach."
,0,3,HM,"While an undergraduate at Cambridge he launched his career as a conductor with a performance of Vespro della Beata Vergine by Monteverdi, in King's College Chapel on 5 March 1964."
,1,3,HT,"This either featured or led to the foundation of the Monteverdi Choir, with which he made his London conducting debut at the Wigmore Hall in 1966."
,2,3,HT,"Whilst at Cambridge, he conducted the Oxford and Cambridge Singers on a concert tour of the Middle East."
,3,3,HT,"After graduating in history, Gardiner continued his musical studies at King's College London under Thurston Dart and in Paris with Nadia Boulanger, whose music had been a very early influence."
,4,3,HT,"Returning to England, Gardiner joined the BBC Northern Orchestra as an apprentice conductor."
,5,3,HT,In 1968 he founded the Monteverdi Orchestra.
,6,3,HT,"Upon changing from modern instruments to period instruments in 1977, the orchestra changed its name to the English Baroque Soloists in 1978."
,7,3,HT,In 1969 Gardiner made his opera debut with a performance of Mozart's The Magic Flute at the English National Opera.
,8,3,HT,"Four years later, in 1973, he made his first appearance at the Covent Garden conducting Gluck's Iphigénie en Tauride."
,9,3,HT,"The English Baroque Soloists made their opera debut with him in the 1977 Innsbruck Festival of Early Music, performing Handel's Acis and Galatea on period instruments."
,10,3,HT,His American debut came in 1979 when he conducted the Dallas Symphony Orchestra.
,11,3,HT,He then became the lead conductor of Canada's CBC Vancouver Orchestra from 1980 to 1983.
,12,3,HT,"After his period with the CBC Vancouver Orchestra, Gardiner went to France."
,13,3,HT,From 1983 to 1988 he was Music Director of the Opéra National de Lyon.
,14,3,N,
,15,3,HT,During his time with the Opéra National de Lyon Gardiner was also Artistic Director of the Göttingen Handel Festival (1981 until 1990).
,16,3,HM,"In 1989 the Monteverdi Choir had its 25th anniversary, touring the world giving performances of Handel's oratorio Israel in Egypt and Bach's Magnificat among other works."
,17,3,HT,"In 1990, Gardiner formed a new period-instrument orchestra, the Orchestre Révolutionnaire et Romantique, to perform music of the 19th century."
,18,3,HT,From 1991 until 1995 he was principal conductor of the North German Radio Symphony Orchestra.
,0,5,HT,A European tour in 1993 with the Orchestre Révolutionnaire et Romantique featured Berlioz's rediscovered Messe solennelle.
,1,5,N,
,0,6,HM,"In 2000, Gardiner set out on his Bach Cantata Pilgrimage, performing, over a 52-week period, all of Bach's sacred cantatas in churches around Europe and the United States."
,0,7,HT,"In late 2004, Gardiner toured France and Spain with the Monteverdi Choir performing pieces from the Codex Calixtinus in cathedrals and churches along the Camino de Santiago."
,0,8,HT,"He founded the Monteverdi Choir (1964), the English Baroque Soloists (1978) and the Orchestre Révolutionnaire et Romantique (1989)."
,1,8,N,
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,HT,"Gardiner is also well known for his refusal to perform the music of Richard Wagner; in a 2008 interview for Gramophone Gardiner said, 'I really loathe Wagner – everything he stands for – and I don’t even like his music very much."
,5,9,HT,"'In late 2012, citing health concerns, he cancelled his planned December 2013 tour of Australia with the Monteverdi Choir and the Australian Chamber Orchestra."
,6,9,HT,"In 2013, Gardiner published the book Bach: Music in the Castle of Heaven."
,7,9,HT,"In 2014 he started a five-year term as President of the Leipzig Bach Archive, being succeeded by Ton Koopman in that position in 2019."
,8,9,HM,"One of the realizations during Gardiner's presidency was the Archive's collaboration to the Bach 333 box set with the complete recordings of Johann Sebastian Bach's works, released in 2018."
,0,14,N,
,0,20,N,
,0,21,HT,"Doctorate Honoris Causa in Musicology at the University of Pavia in Cremona (birthplace of Claudio Monteverdi), 2006"
,0,26,HT,"National Book Critics Circle Award (Biography) shortlist for Bach: Music in the Castle of Heaven, 2014"
,0,30,HT,"Gardiner is the son of the British rural revivalist Rolf Gardiner (1902–1971), and the grandson of the Egyptologist Alan Gardiner (1879–1963)."
,1,30,HT,"His mother, Marabel Hodgkin, was a member of the Hodgkin family, a notable Quaker family; the artist Sir Howard Hodgkin (1932–2017) was Gardiner's first cousin."
,2,30,HT,Gardiner was married to violinist Elizabeth Wilcock from 1981 to 1997; they have three daughters.
,3,30,HT,"From 2001 to 2019 he was married to Isabella de Sabata, granddaughter of conductor Victor de Sabata."
,4,30,HM,"In his spare time, Gardiner runs an organic farm at Springhead near Fontmell Magna in North Dorset, which was established by his great uncle, composer Henry Balfour Gardiner."
,5,30,N,
,0,31,HT,"In August 2014, Gardiner was one of 200 public figures who were signatories to a letter to The Guardian opposing Scottish independence in the run-up to September's referendum on that subject."
,1,31,N,
