before,after,paragraphIndex,annotation,sentences
,0,0,N,
,0,2,HT,"John David Kalodner was born in Philadelphia, Pennsylvania and was a writer and photographer at Concert magazine."
,1,2,HT,"He went on to be a photographer for various record labels by 1972, as well as being a freelance music writer and photographer for the Philadelphia Inquirer."
,2,2,HT,He wanted to be in the record industry and was first noticed and hired as a publicist in 1974 by Atlantic Records executive Earl McGrath.
,3,2,HT,"His initial role at Atlantic was as a writer and photographer, while he continued to review concerts on the weekend for the Inquirer, commuting from New York."
,4,2,HT,"Kalodner was headhunted as the first A&R executive for David Geffen's new label Geffen Records in 1980, where he worked with Asia, White Zombie, Madness, XTC, Whitesnake, Wang Chung, Nelson and Aerosmith."
,5,2,N,
,6,2,HT,His achievements included signing Peter Gabriel and Phil Collins to Atlantic Records in the 1970s.
,7,2,N,
,8,2,N,
,0,3,N,
,1,3,HT,"Kalodner followed Aerosmith to Columbia in the 1990s, where he also worked with Cher, Santana, Journey, Manowar, Chicago, Heart, Iron Maiden, Joe Satriani, Steve Vai, Ted Nugent, REO Speedwagon, Mars Electric, and the Black Crowes, among others."
,0,4,HT,"Kalodner considered that the best example of his contribution to an artist's success was his role in Aerosmith's 1993 Get a Grip album, for the reasons that ""...first of all, I made them rerecord the whole record completely."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,HT,"The phrase ""John Kalodner: John Kalodner"" originated with Foreigner's 1978 Double Vision album, when the album's producer, Keith Olsen, was wondering how to credit Kalodner's involvement with the band and the album."
,8,4,N,
,9,4,HT,Kalodner retired from the music business in 2006.
,10,4,HT,"Until late 2005, he had been the senior vice-president of A&R at Sanctuary Records Group."
,11,4,N,
,12,4,HT,"In 2014, he was inducted into the Rock Radio Hall of Fame, in the ""Visionary"" category."
,0,6,N,
,1,6,N,
,0,7,N,
,0,9,N,
,1,9,N,
,0,10,HT,"Kalodner appeared in videos for the band Jackyl, with whom he worked in the early 1990s."
,0,11,N,
