before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Kell Osborne (March 12, 1939 – January 29, 2012) was an American singer best known as a member of The Primes, a group which would later be known as The Temptations."
,0,2,HT,"Kell Osborne was born in Birmingham, Alabama on March 12, 1939, he was raised by his deeply religious stepfather."
,1,2,N,
,2,2,N,
,3,2,HM,"In 1955 he and his friends Eddie Kendricks, Paul Williams, and Willy Waller started a singing group known as The Cavaliers, and they began performing in Birmingham."
,4,2,HT,"In 1957 Waller left the group, and they were reduced to a trio."
,5,2,N,
,6,2,HT,"They settled in Cleveland, Ohio, where Milton Jenkins would become their manager."
,7,2,HT,"They later moved to Detroit, Michigan, not too long after that Jenkins changed the group's name to The Primes, and they got a spin-off group known as The Primettes, members of that group included Diane (later Diana) Ross, Florence Ballard, Mary Wilson, and Betty McGlown."
,8,2,HT,"In 1960 Kell left the group and moved to Los Angeles, California to start a solo career, and as a result the group disbanded, Kendricks, and Williams would go on to become members of The Temptations."
,0,4,N,
,1,4,N,
,2,4,HT,"Atlantic Records picked up the songs for national distribution, they were both a hit in Baltimore, Maryland."
,3,4,N,
,4,4,N,
,5,4,HT,"In 1963 he signed with Capitol Records, however, he was drafted that year ending hopes of a future with Capitol."
,6,4,N,
,7,4,HT,In 1965 his draft was up and he got out of the military.
,8,4,N,
,9,4,N,
,10,4,N,
,11,4,N,
,12,4,N,
,13,4,N,
,14,4,HT,In 1995 Osborne left the music business and took a job driving buses in order to keep a stable income.
,15,4,HT,He returned in 2005 releasing an album of new material with some initial interest shown by Universal Records.
,16,4,HT,Kell Osborne has made many contributions to music over the years.
,17,4,HT,He died on 29 January 2012.
