before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Clifton George Bailey III (born 13 April 1967), better known by his stage name Capleton, is a Jamaican reggae and dancehall artist."
,1,0,N,
,2,0,N,
,3,0,N,
,0,2,HT,Bailey was born in Islington in St. Mary in 1967.
0.0,1,2,HM,"Bailey was born in Islington in St. Mary in 1967. As a youth, he was given the surname of a popular St. Mary lawyer and friend of the family, Capleton, as a nickname by his relatives and friends."
,0,3,N,
,1,3,HT,"He now prefers ""King Shango"", given its roots in the Yoruba language."
,2,3,HT,"As a teenager, he sneaked out of his home to catch local dancehall acts, eventually leaving St. Mary for Kingston at the age of 18 to work on his career as a dancehall deejay."
,0,5,HT,"In 1989, he got his first big international exposure."
,1,5,HT,"Stewart Brown, owner of a Toronto-based sound called African Star, gave the untested artist his first break, flying him to Canada for a stage show alongside Ninjaman and Flourgon."
,2,5,HT,"When Capleton first arrived on the scene in the late 1980s, slackness and gun talk were the dominant lyrics in the dancehalls."
,3,5,N,
,0,7,HT,"Tunes such as ""Tour"" and ""Wings of the Morning"" earned him a deal with Russell Simmons' Def Jam Recordings, which culminated in the Prophecy and I-Testament albums of the mid-1990s."
,0,8,HT,"Grammy Nonimated in 2003 Album ""Still Blazin"" VP Records Executive Produce by Errol ""GenErral"" Adams / Joel Chin"
,0,10,HT,"In 1999, Capleton headlined Reggae Sumfest's dancehall night, to much fanfare."
,1,10,HT,"The performance, which led to a subsequent headliner placement the following year, is credited with ""re-bussing"", or creating a comeback for, his career."
,0,11,N,
,1,11,HT,"Grammy Nominated in 2003 Album ""Still Blazin"" VP Records Executive Produce by Errol ""GenErral"" Adams / Joel Chin"
,0,12,HT,"By 2004, some argued the quality of Capleton's music had been downgraded by over-proliferation on numerous riddims, while Capleton himself argued his continued recording over both dancehall and roots reggae riddims created balance in his musical output."
,1,12,N,
,0,13,N,
0.0,1,13,HM,"After a hiatus from the label, Capleton returned to VP Records in 2010 with the release of I-Ternal Fire. After headlining a U.S. tour which included Romain Virgo, Munga Honorable, and Kulcha Knox in the fall of 2010, Capleton embarked upon a tour of the African continent for late 2010 and early 2011."
,2,13,N,
,3,13,HT,"In December 2012 the music Unite Cape Town International Reggae Festival saw Capleton, reggae and dancehall artists like Black Dillinger, Blak Kalamawi ."
,4,13,N,
,0,15,N,
,1,15,N,
,2,15,N,
,3,15,N,
,0,17,HT,Capleton has faced criticism for anti-gay lyrics in some of his songs though homosexuality remains illegal in his native Jamaica.
,1,17,N,
,2,17,N,
,3,17,HT,"As part of an agreement to end the Stop Murder Music campaign, Capleton and other artists allegedly signed the Reggae Compassionate Act (RCA) in 2007."
,4,17,HT,"However, Capleton has continued to sing songs that some claim violate the RCA, causing the cancellation of a concert in Switzerland in 2008 and a United States tour in 2010."
