before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Hailey Tuck (born April 25, 1990) is an alt-jazz singer from Austin, Texas."
,0,2,HM,"Inspired by 1920s silent film actress and dancer Louise Brooks, Tuck moved to Paris, France at the age of eighteen after dropping out of a Baptist military boarding school."
,1,2,HT,She spent her days in vintage clothing markets and nights singing in jazz bars.
,2,2,HT,"In April 2014, she released her debut EP, Hailey Tuck, and performed in Europe and Asia, including Cheltenham Jazz Festival in the UK and Umea Jazz Festival in Sweden."
,3,2,HT,Her four sold-out shows at the Duc Des Lombards in Paris were featured live on the national radio station TSF.
,4,2,N,
,0,3,HT,"Tuck released her second EP, So in Love, in October 2014."
,1,3,HT,She made her New York City debut at Joe's Pub in January 2015.
,2,3,HT,"Then in March 2015 she released her third EP, Delancey Street, which featured musicians Eric Harland on drums and Joe Sanders on bass."
,0,5,HT,"Tuck released her debut album, Junk, on CD, LP, and digital download on May 4, 2018."
,1,5,N,
,2,5,N,
,3,5,N,
