before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Lloyd ""Mooseman"" Roberts III (December 24, 1962 – February 22, 2001) was an American heavy metal bassist."
,1,0,N,
,2,0,HT,Roberts was a key writer in the early years of Body Count and contributed greatly to the Band's success.
,3,0,N,
,4,0,N,
,5,0,N,
,6,0,N,
,0,1,HT,"Roberts was born in Bernice, Louisiana."
,1,1,HT,"He attended Crenshaw High School in South Central Los Angeles, where he played in his high school band, met, and became close friends with Ice-T and D-Roc (Dennis Miles), with whom he would eventually form Body Count."
,2,1,HT,"Roberts recorded the album Beat ‘Em Up with Iggy Pop before being killed in a drive-by shooting in February 2001, in which he was not the intended target."
,3,1,HT,He was 38 years old.
